"e1g2efjf5 href","tiktok-1zpj2q-ImgAvatar src","tiktok-1665s4c-SpanUserNameText","tiktok-xm2h10-PCommentText","tiktok-4tru0g-SpanCreatedTime","tiktok-ro5z69-SpanReplyButton","tiktok-gb2mrc-SpanCount"
"https://www.tiktok.com/@jorgecalvo15","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9dc641d9a953ec29d6e12d184be8efb8~c5_100x100.jpg?x-expires=1695812400&x-signature=vqV6NnPR%2BQO26zxZLiIhglcgvSI%3D","Jorge Calvo666","solo por qué estás guapa, esperaré un candidat@ inteligente","hace 2 día(s)","Responder","0"
"https://www.tiktok.com/@sergioarturochave","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6c57d883b768d4250416f885c36f8b17~c5_100x100.jpg?x-expires=1695812400&x-signature=iiDLGfkgWKScCZGoPopJHwrkx0s%3D","Sergio Arturo Chavez Martinez","en Mapastepec la esperamos ... saludos","9-17","Responder","0"
"https://www.tiktok.com/@josuepineda016","https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1677691982035970.jpg?x-expires=1695812400&x-signature=xIdK2zqSpHx31MysrNzkn%2Fr0tdE%3D","josue pineda","pinches vividores ......solo hablan cuando les convienee...","9-16","Responder","0"
"https://www.tiktok.com/@luigy396","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7168274429066084358~c5_100x100.jpg?x-expires=1695812400&x-signature=HPce0X%2BprGsirE2ajNnXxphaWQ0%3D","luigy396","AY SI! AY SI!! ELLAAAA!!! PATRAÑAS OPORTUNISTA,CLASISTA,VENTAJOSA,ES LO QUE ES ESTA SEÑORA, PAISANOS DEBEN HABER OTRAS PERSONAS HONORABLES PARA CHIAP","9-15","Responder","0"
"https://www.tiktok.com/@user3821728218117","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3f7e33d6c45e2bbd74f2cf100391ec59~c5_100x100.jpg?x-expires=1695812400&x-signature=QVr1ffGdrPW0qS4VDT6jncxeFLo%3D","user3821728218117","con claudia nooo claro k no, ali empezo ustde mal","9-15","Responder","0"
"https://www.tiktok.com/@angelcolin80r","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b1206e004ad454db35fbf17d2bdbd545~c5_100x100.jpg?x-expires=1695812400&x-signature=AM4yl2iZHL%2B3IG%2BNItOIeOa%2BG%2BY%3D","Ángel Colín","hablando de avaricia 😅😅. veo video marcelo y ahora de...","9-15","Responder","0"
"https://www.tiktok.com/@revebe10","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3e050023b3e4ac5191be1d9b5458f45f~c5_100x100.jpg?x-expires=1695812400&x-signature=OIDxd%2Bzf%2Fh8lkb3y07emIXSG290%3D","Rene Velasco10","solo xk estas preciosa votare xti sasil","9-15","Responder","0"
"https://www.tiktok.com/@wendicandelariape","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7204466495781830662~c5_100x100.jpg?x-expires=1695812400&x-signature=h4DgNPUywL8eNimkz4SuMy8L5%2BU%3D","wen wen","COMO SIEMPRE QUIERES COLGARTE DE ALGO QUE TU NO HACES😂","9-13","Responder","1"
"https://www.tiktok.com/@wendicandelariape","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7204466495781830662~c5_100x100.jpg?x-expires=1695812400&x-signature=h4DgNPUywL8eNimkz4SuMy8L5%2BU%3D","wen wen","por que pones fotos de un evento que no es tuyo, el dia que claudia llegó a sancris ni te dejaron subir al templete porque no estabas invitada","9-13","Responder","0"
"https://www.tiktok.com/@luigy396","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7168274429066084358~c5_100x100.jpg?x-expires=1695812400&x-signature=HPce0X%2BprGsirE2ajNnXxphaWQ0%3D","luigy396","ESTOY CON LA 4T,PERO ESTA SEÑORA NO DEBERIA SER CANDIDATA,QUE HA HECHO POR CHIAPAS?? NADA!! SOLO CALENTAR LA SILLA Y POSAR PARA LAS FOTOS...","9-12","Responder","1"
"https://www.tiktok.com/@moisesgutierrezpi","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1695812400&x-signature=KqeNPbctXtiVfEVMqhhcVtunJtE%3D","moises_gutierrez _Piñeiro","😡","9-11","Responder","0"
"https://www.tiktok.com/@moisesgutierrezpi","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1695812400&x-signature=KqeNPbctXtiVfEVMqhhcVtunJtE%3D","moises_gutierrez _Piñeiro","en Chiapas ya no más ratas como sasil y Eduuardo Ramírez
Chiapas un desmadre por culpa de estos políticos rata","9-11","Responder","0"
"https://www.tiktok.com/@lalala4439","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1695812400&x-signature=KqeNPbctXtiVfEVMqhhcVtunJtE%3D","lalala","queremos un México libre no con lo mismo cada día vamos peor Chiapas está peor y que ha hecho está fulana por chiapas","9-10","Responder","4"
"https://www.tiktok.com/@lalala4439","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1695812400&x-signature=KqeNPbctXtiVfEVMqhhcVtunJtE%3D","lalala","hay ya la regastes otra copia","9-10","Responder","0"
"https://www.tiktok.com/@patriciadejesushernande0","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e1f4e00ea94d8d5b081130080e1b72e1~c5_100x100.jpg?x-expires=1695812400&x-signature=mexCxrdBvU%2FvE3oPFzOOR%2FMlgdk%3D","patolink....","😏","9-10","Responder","0"
"https://www.tiktok.com/@richi7209","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1695967088395269~c5_100x100.jpg?x-expires=1695812400&x-signature=xDFclo5oQMrQOVEAG0w7u5up%2F5g%3D","ricardocarrasco734","Lamentable que siendo una persona tan joven, tenga tan malos comentarios en su trabajo.","9-10","Responder","3"
"https://www.tiktok.com/@pepereyes2022","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/da79c76484d27a5e3d9eb3a91b30d5ad~c5_100x100.jpg?x-expires=1695812400&x-signature=d3tQj882eBqoC2Whbw7KO3xLymI%3D","pepereyes22","están viendo como arde la república por la delincuencia y la política barata del viejito y quieren seguir con la misma fregadera","9-10","Responder","2"
"https://www.tiktok.com/@rovssaivan2","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/04ae929cb9039ce59ac6721a92aa2e18~c5_100x100.jpg?x-expires=1695812400&x-signature=YiSsomhzZqUctSWQid%2BEkzVPJoE%3D","rovs,saivan","🙄 llegó a Escuintla y ni siquiera saludo cuando salio de su reunión 🙄 no te cuelgues. solo de ella hablas 😂","9-10","Responder","1"
"https://www.tiktok.com/@vicor700","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/916f4b0e9361dbc3ce713bfcb723cc5d~c5_100x100.jpg?x-expires=1695812400&x-signature=J6Z2JWPKFnmL00nygr0kZNMwvyk%3D","victordiaz7000","Ipocrita traidora lambiscona","9-10","Responder","1"
"https://www.tiktok.com/@mariaantoniasanch316","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7143426030164770822~c5_100x100.jpg?x-expires=1695812400&x-signature=asmTmzSQG96ifKNmF2FRKoZp2S8%3D","mariaantoniasanch316","Por medio de la religiónlogro colarse","9-9","Responder","1"
"https://www.tiktok.com/@mick8037","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/5c79b4a24057cede79ba7b984588d20b~c5_100x100.jpg?x-expires=1695812400&x-signature=w1HhdsvShgfrtrIUzt6VFGVZopM%3D","Nacho nache","Otra que se arrastra para parecer buwna gente","9-9","Responder","2"
"https://www.tiktok.com/@armandozamora05","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1666600146852870~c5_100x100.jpg?x-expires=1695812400&x-signature=qz%2FA5gK%2BP3I%2FPOdi3sinW1q8YK0%3D","Armando Zamora","con todo senadora total apoyo","9-8","Responder","0"
"https://www.tiktok.com/@elenacorzeb","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/b7fdc5fd44e205bc2b5b6c93e75a5273~c5_100x100.jpg?x-expires=1695812400&x-signature=ahG1jT4p39GPkngYrLTLnJFryJM%3D","Elena Coronel","felicidades senadora","9-7","Responder","1"
"https://www.tiktok.com/@antoio2177","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/cb32d1c470407dbd301a7d019e72ce60~c5_100x100.jpg?x-expires=1695812400&x-signature=NDI1L6yRSLnpnrEWjiYGv%2BOUYkY%3D","merrik cast","🥰🥰🥰","9-7","Responder","1"
"https://www.tiktok.com/@pandora.64","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d64f619cfc5171da7a0fd5cb8adac08e~c5_100x100.jpg?x-expires=1695812400&x-signature=pX3OwHz9rSWnw3iEeOuBn2XBuV8%3D","MLUGO ORIGEN PANDORA","claro por es un títere que no tiene descision propia","9-7","Responder","1"
"https://www.tiktok.com/@talos61","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7248247063291363334~c5_100x100.jpg?x-expires=1695812400&x-signature=1IS00JXxs90cmXZ1NbMGVQAWEsw%3D","juancarloscast8122","RATA","9-11","Responder","0"
"https://www.tiktok.com/@azul250982","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/127349b8c7eb46736bb32b86c0fee036~c5_100x100.jpg?x-expires=1695812400&x-signature=X5cP53kkoAG8MaYJ6xeU805vIHE%3D","Azul250982","R A T O T A","9-9","Responder","2"
"https://www.tiktok.com/@montsegur123","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/95b4ce3aa820f82aeee1aebef6689277~c5_100x100.jpg?x-expires=1695812400&x-signature=RzTyAcLC%2Bt8dNQC90pzVK40T53g%3D","Montsegur123","Carlos Morales 🥰","hace 21 h","Responder","0"
"https://www.tiktok.com/@manuelsantizguzman","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1649204721584134~c5_100x100.jpg?x-expires=1695812400&x-signature=eC%2BzziD8vPLc83jsUV7uY4eVnIU%3D","Manuel Santiz","hermoso traje de Tenejapa, quien las pone se condena a decir la verdad o las maldiciones recae en las decendencias de la persona, a síes la tradición","hace 3 día(s)","Responder","0"
"https://www.tiktok.com/@desiveles","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/d547f9ac85bd15745eebd4206c2a89c2~c5_100x100.jpg?x-expires=1695812400&x-signature=63yZnTIw%2BPN1LibJgSrVSexl8vI%3D","Desiveles","Cómo les gusta engañar a la gente humilde, les hacen creer que son pueblo y cuando llegan al PODER se olvidan del pueblo","9-11","Responder","0"
"https://www.tiktok.com/@cesar211189","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9589bf8c5ed50f2290ceb229fe781c98~c5_100x100.jpg?x-expires=1695812400&x-signature=hUPa%2BKlOMXZosusfDufcPNf%2FbH8%3D","Máximo","👏🏾👏🏾","9-7","Responder","0"
"https://www.tiktok.com/@peacemaker_7_","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/5e51e4a689f3822608597e4db00c4364~c5_100x100.jpg?x-expires=1695812400&x-signature=laIdDYnsTsu4s5D63hAbGUF3Ras%3D","Juggernaut7","😂😂😂 el pri","8-9","Responder","0"
"https://www.tiktok.com/@_adruii","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/6d814060df003652e2e0727889b74b29~c5_100x100.jpg?x-expires=1695812400&x-signature=5nwW5Ghq3sB2SJpXHF7DdCNLWbo%3D","m","Estamos con usted senadora🤍","8-8","Responder","0"
"https://www.tiktok.com/@dannai_dam04","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1656634609117190~c5_100x100.jpg?x-expires=1695812400&x-signature=cD88hvE3H5%2BLKaMIUog0S%2BdJDac%3D","Dannai D'amiano","Los jóvenes estamos con usted senadora ❤️","8-8","Responder","0"
"https://www.tiktok.com/@keillycoello1","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/574103d4ea9cc21c06a43a6a639a5df0~c5_100x100.jpg?x-expires=1695812400&x-signature=74jv6YZ6JkE0lq9IgyqOE5ao3L4%3D","Key_C","""Por llegar hasta donde nos proponemos""! 🫶 Bendiciones senadora! 👏","8-8","Responder","0"
"https://www.tiktok.com/@hectordioscorides","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/df36108fc11eb980642097a7ba0d0680~c5_100x100.jpg?x-expires=1695812400&x-signature=bnkIRuTuvYwN%2FByQfjyxUfWuuaM%3D","HectorDioscorides","estoy contigo sadil pero no me gustan las hipocresías no hagas algo q nunca volverás hacer ....","8-2","Responder","1"
"https://www.tiktok.com/@armandozamora05","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1666600146852870~c5_100x100.jpg?x-expires=1695812400&x-signature=qz%2FA5gK%2BP3I%2FPOdi3sinW1q8YK0%3D","Armando Zamora","sasil gobernadora","8-2","Responder","0"
"https://www.tiktok.com/@sayurigomezt","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1664081848642565~c5_100x100.jpeg?x-expires=1695898800&x-signature=Ij9KVRC8vgtMSLB3ViULxRgTN3M%3D","Sayuri Gómez","estamos contigo Sasil de León!!","8-1","Responder","0"
"https://www.tiktok.com/@sayurigomezt","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1664081848642565~c5_100x100.jpeg?x-expires=1695898800&x-signature=Ij9KVRC8vgtMSLB3ViULxRgTN3M%3D","Sayuri Gómez","Amar y respetar al pueblo que nos vio nacer, Chiapas!!!","8-1","Responder","0"
"https://www.tiktok.com/@user5085663406030","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dff6da2c352e7f62e403a2a4d08bd332~c5_100x100.jpg?x-expires=1695812400&x-signature=KSAGkwPtiCNrfx7n54kRXhFOCvs%3D","Gayelquenomesiga","Te pareces a Karely Ruiz.","8-1","Responder","2"
"https://www.tiktok.com/@vititopor","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1693821643973637~c5_100x100.jpg?x-expires=1695812400&x-signature=kefa9mMs1UXaLcmrUn40HRjppEw%3D","Victor Castillo2555","🥰","7-31","Responder","0"
"https://www.tiktok.com/@lolis041","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/74ed522c3b43683f27426db2ecafa9a3~c5_100x100.jpg?x-expires=1695812400&x-signature=xLCCj43VRxA6I3XP%2FFTY0hK7Lo8%3D","Hortencia Alvarado","ni por viéjooos","9-14","Responder","6"
"https://www.tiktok.com/@patif25","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/564c8c1b4c97d35c9834238f0e03abd7~c5_100x100.jpg?x-expires=1695812400&x-signature=zKVpV75ce4pvE2uIfVhkgZJQzkM%3D","patricia25","😳😳ay no....algo me va dar con estas declaraciones 🥺","hace 6 día(s)","Responder","7"
"https://www.tiktok.com/@shamelhidalgo2","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1695812400&x-signature=KqeNPbctXtiVfEVMqhhcVtunJtE%3D","user2855615118181","Para estás elecciones en Chiapas no hay candidato digno todos son un bola de ladrones y corruptos","hace 1 día(s)","Responder","0"
"https://www.tiktok.com/@user8560693490247","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1695812400&x-signature=KqeNPbctXtiVfEVMqhhcVtunJtE%3D","user8560693490247","El tiene razón","hace 2 día(s)","Responder","0"
"https://www.tiktok.com/@johany_solis","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f531cf9a2e4f7a0c7b6e0f46dc1e2b2a~c5_100x100.jpg?x-expires=1695812400&x-signature=1IuYnEvvzeXHOkje6tVa6DubN%2Fg%3D","Johany Solis","Tiene toda la razón y no porque alguna mujer no pueda con el cargo. Más bien de las están no cumplen el perfil y el carácter para hacerlo.","hace 2 día(s)","Responder","0"
"https://www.tiktok.com/@amyjhdez","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/6981268154635223046~c5_100x100.jpg?x-expires=1695812400&x-signature=gsCAaYue1X7AV9QI0rcqtq4NUW8%3D","amyjhdez","vamos Jose Antonio Aguilar Castillejos el mejor","hace 2 día(s)","Responder","0"
"https://www.tiktok.com/@user5085663406030","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/dff6da2c352e7f62e403a2a4d08bd332~c5_100x100.jpg?x-expires=1695812400&x-signature=KSAGkwPtiCNrfx7n54kRXhFOCvs%3D","Gayelquenomesiga","Es el problema de las cuotas. Mujeres sin ningún mérito llegan a cargos de representación y de gobierno.","hace 2 día(s)","Responder","0"
"https://www.tiktok.com/@user6983872441757","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1695812400&x-signature=KqeNPbctXtiVfEVMqhhcVtunJtE%3D","user6983872441757","asta hoy ningun perfil hasido bueno en Chiapas, y no hay candidato hoy que sea para gobernador","hace 3 día(s)","Responder","0"
"https://www.tiktok.com/@publicidadmaxima","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e550a40ad73b1e4ec131c8a6e93ba536~c5_100x100.jpg?x-expires=1695812400&x-signature=6WSD2gK4Zz8nqvyMFqlvrlf%2BF3o%3D","Agencia De Publicidad Maxima","De acuerdo !!! vamos por","hace 4 día(s)","Responder","1"
"https://www.tiktok.com/@victhor282","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7264298665809117189~c5_100x100.jpg?x-expires=1695812400&x-signature=dXkl4tgndLzEmxmUZvdCzbb1sXE%3D","Darth Vader","El hermano del presidente municipal de Tuxtla?","hace 4 día(s)","Responder","0"
"https://www.tiktok.com/@jhonybarney22","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7229876905707569157~c5_100x100.jpg?x-expires=1695812400&x-signature=asOcnYyh5JK0Y5tPbPZncudKv8Y%3D","user1098601020793","este vieko sorro habla de nosotros q nosotros el tal vez .","hace 5 día(s)","Responder","0"
"https://www.tiktok.com/@tacoacha068","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1695812400&x-signature=KqeNPbctXtiVfEVMqhhcVtunJtE%3D","TAcoacha068","tampoco x esos rateros","hace 5 día(s)","Responder","0"
"https://www.tiktok.com/@danigarrido1225","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7075772036328456198~c5_100x100.jpg?x-expires=1695812400&x-signature=eZ2l%2FgHcB586JFoAwJyWmFbMzyY%3D","Dani Garrido652","Acaso no se acuerdan de vicky ricon y como dejo tuxtla la corrupta 😏","hace 6 día(s)","Responder","2"
"https://www.tiktok.com/@renemanuellizarra","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/22eddb924870d413088534f229a3d4de~c5_100x100.jpg?x-expires=1695812400&x-signature=rj%2FceJXV1MBOP4EsDuaNHCOnmBY%3D","GUERO","excelente plácido morales","hace 6 día(s)","Responder","0"
"https://www.tiktok.com/@deskilenet","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1665605523860485~c5_100x100.jpg?x-expires=1695812400&x-signature=h0hAFq3v%2FOGoHqP02x4%2Bqse2rJ8%3D","Deskyle","próximo gobernador es Eduardo Ramírez.. estimado sn","hace 6 día(s)","Responder","1"
"https://www.tiktok.com/@maeli9449","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7268098817144553477~c5_100x100.jpg?x-expires=1695812400&x-signature=me%2FtC6r2LX45sAUgpvLFHlh7uBc%3D","maeli","lo que necesitamos son verdaderos servidores públicos hay mujeres capaces de gobernar, no bandidos disfrazados","hace 6 día(s)","Responder","0"
"https://www.tiktok.com/@elpaul06","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/aaa5d3abd3689ff6bcd873176d2bb9b0~c5_100x100.jpg?x-expires=1695812400&x-signature=oJ6qHadlCJJJWOBHYIQj7HafEfc%3D","Paul Barrientos","Dijo que ninguna Mujer de las que aspiran tiene aún el conocimiento, no que ninguna mujer puede","hace 6 día(s)","Responder","2"
"https://www.tiktok.com/@matiortrami","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7158938564506419243~c5_100x100.jpg?x-expires=1695812400&x-signature=INuiscHttff3%2FHtNPKqz%2B6hjN%2F8%3D","matiortrami","Chiapas no está para política hoy Chiapas necesita hayuda la sierra está lleno de sangre y los gobernadores no hacen nada por el pueblo","hace 6 día(s)","Responder","0"
"https://www.tiktok.com/@florecitavelasco8","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7107844475803664389~c5_100x100.jpg?x-expires=1695812400&x-signature=CLE4R0H3iKQtlJ24qbMry1obmd8%3D","florecitavelasco8","hacer de menos quizás una mujer puede ser mejor que un hombre","hace 6 día(s)","Responder","0"
"https://www.tiktok.com/@zioru","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1663072035318789~c5_100x100.jpg?x-expires=1695812400&x-signature=lHYZ7iNhOvaSd8EaoDSMB%2FvMWsg%3D","Zio","Hay Dios...😂😂","hace 1 semana(s)","Responder","0"
"https://www.tiktok.com/@enriquechiu2","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1688184033439749~c5_100x100.jpg?x-expires=1695812400&x-signature=sdTdVgldxANoclOUZNO7RUbtOvI%3D","Enrique Chiu82","Ese viejito ni quien lo conosca","hace 1 semana(s)","Responder","0"
"https://www.tiktok.com/@el.papa93","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7255393941951315973~c5_100x100.jpg?x-expires=1695812400&x-signature=U5oWYZ2hD7Gk5CkSnnIhn5iS1w4%3D","el papa","boy Manuelita obrador si","hace 1 semana(s)","Responder","1"
"https://www.tiktok.com/@eduardo_lalo54321","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7133245981037953030~c5_100x100.jpg?x-expires=1695812400&x-signature=0jS%2BYnT63P0xs%2F2wtfDZnG4lSyg%3D","userqiub0rageb","que ideas tan atrasadas de ese tipo","hace 1 semana(s)","Responder","4"
"https://www.tiktok.com/@user382598439","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7212748402773622790~c5_100x100.jpg?x-expires=1695812400&x-signature=PkY13TPLqNb94LVeZMh1hNjLm0c%3D","guile","Chiapas no pero México si?","hace 1 semana(s)","Responder","1"
"https://www.tiktok.com/@darwin_alessio","https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/e194590ecf48a187dc1fe85fb3a0c445.jpg?x-expires=1695812400&x-signature=OWteKTzQAeJRzzlDZ%2BQaO%2FDCdNw%3D","Chetos","pues si habla un cuadro diriginte... son términos políticos son referencias de dirigencias que forman ... pero si sabemos que hay mujeres capaces","hace 1 semana(s)","Responder","0"
"https://www.tiktok.com/@sergeiaguilar","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/9997d18aa4821bac2b25867ab9e46c47~c5_100x100.jpg?x-expires=1695812400&x-signature=%2FSwy%2BkSnUYpyWRk3ByZpduIksDw%3D","Boris Pime","misógino igual que el inepto de su hermano.","hace 1 semana(s)","Responder","1"
"https://www.tiktok.com/@fantomas699","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/8cb32e97642fb3cc438b1f2fa3d32fce~c5_100x100.jpg?x-expires=1695812400&x-signature=dDfjInpIAAWVwGK3j0qipJ0u4f0%3D","Jose Luis","hay mujeres muy competentes y si no dieran resultados positivos esta la revocación.","hace 1 semana(s)","Responder","0"
"https://www.tiktok.com/@cafetaldelsoconusco","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/c78354e45e277bfbfd16b805fa8c5a5f~c5_100x100.jpg?x-expires=1695812400&x-signature=%2BFE5mvLjIwyK4RkF4WL88C626b8%3D","Cafetalero del Soconusco","tiene razón el Sr. que vayan a poner cuota de género sin ver capacidades a un estado menos complejo.","9-17","Responder","1"
"https://www.tiktok.com/@mobeni19","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/6994978638072381445~c5_100x100.jpg?x-expires=1695812400&x-signature=NkKpnD0fj5Cl0gjrTmrsAQdymQw%3D","mobeni19","hay que saber escuchar antes de hablar el dijo: los perfiles de mujeres que hay, no por ser mujer, si no que las características de las candidatas","9-16","Responder","1"
"https://www.tiktok.com/@revebe10","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3e050023b3e4ac5191be1d9b5458f45f~c5_100x100.jpg?x-expires=1695812400&x-signature=OIDxd%2Bzf%2Fh8lkb3y07emIXSG290%3D","Rene Velasco10","ya esta tio el tio ....","9-16","Responder","0"
"https://www.tiktok.com/@pilhar10","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1695812400&x-signature=KqeNPbctXtiVfEVMqhhcVtunJtE%3D","luz","Perdón creo que tenemos los mismos derechos y somos más capaces de los varones a realizar las cosas sin ofender varones","9-16","Responder","1"
"https://www.tiktok.com/@4tranformacion","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/a230b922f8a48174b76e2a620c708ae2~c5_100x100.jpg?x-expires=1695812400&x-signature=f941DjhQ3njlm%2BHMIVZWr%2B05zpk%3D","4tranformacion","por tu culpa plácido entraron los rrateroa a morena tu vendiste el partido a el verde ecológista","9-15","Responder","0"
"https://www.tiktok.com/@maraestherlaragme","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7223928505531596805~c5_100x100.jpg?x-expires=1695812400&x-signature=reAUKqwUljDKbGzEVL7jFNZlXco%3D","maraestherlaragme","😡de q los hay, los hay. ni x pen,,,,,jos","9-15","Responder","0"
"https://www.tiktok.com/@sperezvelasco4","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2c40fecd85f9ef1936af9a27a242125f~c5_100x100.jpg?x-expires=1695812400&x-signature=lRCguP51DVEzRxUgAJL%2FdLz41dM%3D","thedoors","ese plácido ya estás viejo y aún quieres hueso, estás fuera junto con Carlitos Morales","9-14","Responder","0"
"https://www.tiktok.com/@brendasusananigendavela1","https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/1676394337016834.jpg?x-expires=1695812400&x-signature=Sa53GRV3qxS05UEmZ2cavbUMu6s%3D","Brenda Susana Nigend","ese esperpento quiere gobernar Chiapas, eso es discriminación y dónde quedó la equidad de género","9-14","Responder","2"
"https://www.tiktok.com/@user3188671367867","https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1594805258216454~c5_100x100.jpg?x-expires=1695812400&x-signature=KqeNPbctXtiVfEVMqhhcVtunJtE%3D","user3188671367867","Ya pasó tu tiempo deja el hueso","9-13","Responder","0"
"https://www.tiktok.com/@porunchiapasdepaz","https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/6959262537401499650.jpg?x-expires=1695812400&x-signature=lvC48xTegOjYH1oRyfqRenApviE%3D","🕊️🙏👍🙏","todos pensando en política cuando en estos momentos los carteles se están apoderando de la sierra","9-12","Responder","0"
"https://www.tiktok.com/@dianalorenaqr","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/2515f823fa5c3943bccd68e692aca68c~c5_100x100.jpg?x-expires=1695812400&x-signature=CBKb3uR3VRm%2BjNuwc4jpAp3YxYY%3D","dianaquevedo","Hay hombres que no están preparados para gobernar","9-12","Responder","3"
