,texto,tokens
410,queremos que los espacios públicos sean de primera calidad seguros y accesibles para las y los tapatíos hoy supervisamos la renovación de la calle dr baeza alzaga en la zona centro que se transformará en un nuevo micro parque lineal dedicado para la convivencia de las personasen este video les mostramos más detalles de lo que estamos haciendoánimo obrapública,"['queremos', 'que', 'los', 'espacios', 'públicos', 'sean', 'de', 'primera', 'calidad', 'seguros', 'y', 'accesibles', 'para', 'las', 'y', 'los', 'tapatíos', 'hoy', 'supervisamos', 'la', 'renovación', 'de', 'la', 'calle', 'dr', 'baeza', 'alzaga', 'en', 'la', 'zona', 'centro', 'que', 'se', 'transformará', 'en', 'un', 'nuevo', 'micro', 'parque', 'lineal', 'dedicado', 'para', 'la', 'convivencia', 'de', 'las', 'personasen', 'este', 'video', 'les', 'mostramos', 'más', 'detalles', 'de', 'lo', 'que', 'estamos', 'haciendoánimo', 'obrapública']"
419,el verde es vida dicen por ahí y si no me creen hay que preguntarle a las aves e insectos polinizadores la creación y mantenimiento de los jardines polinizadores a través del programa que hacen las cuadrillas de parques y jardines por la ciudad de guadalajara ayuda a todas las especies polinizadoras a tener refugio y alimento ánimo guadalajara deflorenflor,"['el', 'verde', 'es', 'vida', 'dicen', 'por', 'ahí', 'y', 'si', 'no', 'me', 'creen', 'hay', 'que', 'preguntarle', 'a', 'las', 'aves', 'e', 'insectos', 'polinizadores', 'la', 'creación', 'y', 'mantenimiento', 'de', 'los', 'jardines', 'polinizadores', 'a', 'través', 'del', 'programa', 'que', 'hacen', 'las', 'cuadrillas', 'de', 'parques', 'y', 'jardines', 'por', 'la', 'ciudad', 'de', 'guadalajara', 'ayuda', 'a', 'todas', 'las', 'especies', 'polinizadoras', 'a', 'tener', 'refugio', 'y', 'alimento', 'ánimo', 'guadalajara', 'deflorenflor']"
428,vean cómo luce la iluminación arquitectónica en el teatro degollado ánimo guadalajara,"['vean', 'cómo', 'luce', 'la', 'iluminación', 'arquitectónica', 'en', 'el', 'teatro', 'degollado', 'ánimo', 'guadalajara']"
431,nuesto centro lúdica es un espacio lleno de que se ven reflejadas en la atención de niñas niños y adolescentes tapatíos que a diario nos visitan la restitución de sus derechos es eje principal en las actividades donde además de divertirnos juntos brindando espacios de esparcimiento y recreación se otorga acompañamiento psicológico y apoyo alimenticio así impulsamos sueños que el día de mañana serán buenas realidades buenasacciones,"['nuesto', 'centro', 'lúdica', 'es', 'un', 'espacio', 'lleno', 'de', 'que', 'se', 'ven', 'reflejadas', 'en', 'la', 'atención', 'de', 'niñas', 'niños', 'y', 'adolescentes', 'tapatíos', 'que', 'a', 'diario', 'nos', 'visitan', 'la', 'restitución', 'de', 'sus', 'derechos', 'es', 'eje', 'principal', 'en', 'las', 'actividades', 'donde', 'además', 'de', 'divertirnos', 'juntos', 'brindando', 'espacios', 'de', 'esparcimiento', 'y', 'recreación', 'se', 'otorga', 'acompañamiento', 'psicológico', 'y', 'apoyo', 'alimenticio', 'así', 'impulsamos', 'sueños', 'que', 'el', 'día', 'de', 'mañana', 'serán', 'buenas', 'realidades', 'buenasacciones']"
434,hoy con gran orgullo entregamos un merecido reconocimiento a 338 servidores públicos jubilados y pensionados durante el 2023 del por la labor excepcional que realizaron en beneficio de nuestra gracias por cada momento en que su dedicación se tradujo en un bien para todas y todos sepan que seguiremos trabajando en equipo para construir una mejor ciudad y un mejor estado y lo haremos también como tributo a quienes han dedicado su vida en conseguirlopor ello siempre reconoceremos y agradecemos su importante labor ánimo muchas felicidades perlatapatía,"['hoy', 'con', 'gran', 'orgullo', 'entregamos', 'un', 'merecido', 'reconocimiento', 'a', '338', 'servidores', 'públicos', 'jubilados', 'y', 'pensionados', 'durante', 'el', '2023', 'del', 'por', 'la', 'labor', 'excepcional', 'que', 'realizaron', 'en', 'beneficio', 'de', 'nuestra', 'gracias', 'por', 'cada', 'momento', 'en', 'que', 'su', 'dedicación', 'se', 'tradujo', 'en', 'un', 'bien', 'para', 'todas', 'y', 'todos', 'sepan', 'que', 'seguiremos', 'trabajando', 'en', 'equipo', 'para', 'construir', 'una', 'mejor', 'ciudad', 'y', 'un', 'mejor', 'estado', 'y', 'lo', 'haremos', 'también', 'como', 'tributo', 'a', 'quienes', 'han', 'dedicado', 'su', 'vida', 'en', 'conseguirlopor', 'ello', 'siempre', 'reconoceremos', 'y', 'agradecemos', 'su', 'importante', 'labor', 'ánimo', 'muchas', 'felicidades', 'perlatapatía']"
440,celebrando el día mundial del turismo en guadalajara descubre la magia de nuestra ciudad donde la tradición se fusiona con la modernidad desde la majestuosidad de la catedral hasta la vibrante escena culinaria guadalajara te espera con los brazos abiertos hoy queremos rendir homenaje a todos los profesionales del turismo que hacen posible esta experiencia única gracias por convertir cada visita en un recuerdo inolvidable listo para explorar guadalajara déjate llevar por la emoción y la belleza de nuestra ciudad díamundialdelturismo,"['celebrando', 'el', 'día', 'mundial', 'del', 'turismo', 'en', 'guadalajara', 'descubre', 'la', 'magia', 'de', 'nuestra', 'ciudad', 'donde', 'la', 'tradición', 'se', 'fusiona', 'con', 'la', 'modernidad', 'desde', 'la', 'majestuosidad', 'de', 'la', 'catedral', 'hasta', 'la', 'vibrante', 'escena', 'culinaria', 'guadalajara', 'te', 'espera', 'con', 'los', 'brazos', 'abiertos', 'hoy', 'queremos', 'rendir', 'homenaje', 'a', 'todos', 'los', 'profesionales', 'del', 'turismo', 'que', 'hacen', 'posible', 'esta', 'experiencia', 'única', 'gracias', 'por', 'convertir', 'cada', 'visita', 'en', 'un', 'recuerdo', 'inolvidable', 'listo', 'para', 'explorar', 'guadalajara', 'déjate', 'llevar', 'por', 'la', 'emoción', 'y', 'la', 'belleza', 'de', 'nuestra', 'ciudad', 'díamundialdelturismo']"
443,sabemos que para tener una sociedad igualitaria y respetuosa debemos fomentar la inclusión y la empatía por eso en este día mundial del turismo inauguramos los recorridos turísticos guadalajara bien incluyente a través de la dirección de turismo en coordinación con la dirección de capacitación e inclusión se ofrecerán recorridos exclusivos para que personas con alguna discapacidad conozcan los edificios y monumentos históricos ubicados en la cruz de plazas los recorridos se realizarán la primera semana de cada mes queremos garantizar que las personas con discapacidad puedan disfrutar de la ciudad y sus atractivos de manera segura digna y con servicios de calidad trabajamos por ánimo laciudadquequeremos,"['sabemos', 'que', 'para', 'tener', 'una', 'sociedad', 'igualitaria', 'y', 'respetuosa', 'debemos', 'fomentar', 'la', 'inclusión', 'y', 'la', 'empatía', 'por', 'eso', 'en', 'este', 'día', 'mundial', 'del', 'turismo', 'inauguramos', 'los', 'recorridos', 'turísticos', 'guadalajara', 'bien', 'incluyente', 'a', 'través', 'de', 'la', 'dirección', 'de', 'turismo', 'en', 'coordinación', 'con', 'la', 'dirección', 'de', 'capacitación', 'e', 'inclusión', 'se', 'ofrecerán', 'recorridos', 'exclusivos', 'para', 'que', 'personas', 'con', 'alguna', 'discapacidad', 'conozcan', 'los', 'edificios', 'y', 'monumentos', 'históricos', 'ubicados', 'en', 'la', 'cruz', 'de', 'plazas', 'los', 'recorridos', 'se', 'realizarán', 'la', 'primera', 'semana', 'de', 'cada', 'mes', 'queremos', 'garantizar', 'que', 'las', 'personas', 'con', 'discapacidad', 'puedan', 'disfrutar', 'de', 'la', 'ciudad', 'y', 'sus', 'atractivos', 'de', 'manera', 'segura', 'digna', 'y', 'con', 'servicios', 'de', 'calidad', 'trabajamos', 'por', 'ánimo', 'laciudadquequeremos']"
446,hoy celebramos de la mejor manera el día mundial del turismo acompañando a nuestra presidenta a la inauguración del programa de recorridos para gente con discapacidad de nos emociona formar parte de un proyecto tan importante como este donde personas con alguna discapacidad podrán tener la oportunidad de divertirse y conocer los espacios urbanos y riqueza arquitectónica de guadalajara los rostros llenos de alegría de los pequeños que nos acompañaron nos demostraron la emoción que les dio conocer los rincones que alberga nuestra bella ciudadeste programa el cual consta de recorridos y capacitaciones en materia de discapacidad nos acerca cada vez más a un mejor desarrollo humano cultural y social son totalmente gratuitos la cita es cada primer y último viernes del mes a las 930 am no pierdan la oportunidad de adentrarse en un recorrido por los rincones más emblemáticos de la perla tapatía accionesquenosunen,"['hoy', 'celebramos', 'de', 'la', 'mejor', 'manera', 'el', 'día', 'mundial', 'del', 'turismo', 'acompañando', 'a', 'nuestra', 'presidenta', 'a', 'la', 'inauguración', 'del', 'programa', 'de', 'recorridos', 'para', 'gente', 'con', 'discapacidad', 'de', 'nos', 'emociona', 'formar', 'parte', 'de', 'un', 'proyecto', 'tan', 'importante', 'como', 'este', 'donde', 'personas', 'con', 'alguna', 'discapacidad', 'podrán', 'tener', 'la', 'oportunidad', 'de', 'divertirse', 'y', 'conocer', 'los', 'espacios', 'urbanos', 'y', 'riqueza', 'arquitectónica', 'de', 'guadalajara', 'los', 'rostros', 'llenos', 'de', 'alegría', 'de', 'los', 'pequeños', 'que', 'nos', 'acompañaron', 'nos', 'demostraron', 'la', 'emoción', 'que', 'les', 'dio', 'conocer', 'los', 'rincones', 'que', 'alberga', 'nuestra', 'bella', 'ciudadeste', 'programa', 'el', 'cual', 'consta', 'de', 'recorridos', 'y', 'capacitaciones', 'en', 'materia', 'de', 'discapacidad', 'nos', 'acerca', 'cada', 'vez', 'más', 'a', 'un', 'mejor', 'desarrollo', 'humano', 'cultural', 'y', 'social', 'son', 'totalmente', 'gratuitos', 'la', 'cita', 'es', 'cada', 'primer', 'y', 'último', 'viernes', 'del', 'mes', 'a', 'las', '930', 'am', 'no', 'pierdan', 'la', 'oportunidad', 'de', 'adentrarse', 'en', 'un', 'recorrido', 'por', 'los', 'rincones', 'más', 'emblemáticos', 'de', 'la', 'perla', 'tapatía', 'accionesquenosunen']"
452,hoy para celebrar el día mundial del turismo arrancamos con los recorridos guadalajara bien incluyente en donde invitamos a personas con discapacidad a conocer los lugares más emblemáticos del más tarde les comparto más información sobre estos recorridos que serán gratuitos especialmente diseñados para personas con alguna discapacidadánimo centrohistórico,"['hoy', 'para', 'celebrar', 'el', 'día', 'mundial', 'del', 'turismo', 'arrancamos', 'con', 'los', 'recorridos', 'guadalajara', 'bien', 'incluyente', 'en', 'donde', 'invitamos', 'a', 'personas', 'con', 'discapacidad', 'a', 'conocer', 'los', 'lugares', 'más', 'emblemáticos', 'del', 'más', 'tarde', 'les', 'comparto', 'más', 'información', 'sobre', 'estos', 'recorridos', 'que', 'serán', 'gratuitos', 'especialmente', 'diseñados', 'para', 'personas', 'con', 'alguna', 'discapacidadánimo', 'centrohistórico']"
455,qué bonitos se ven los que iluminan el con su colorvengan a darse una vuelta al de la ciudad ánimo tabachines,"['qué', 'bonitos', 'se', 'ven', 'los', 'que', 'iluminan', 'el', 'con', 'su', 'colorvengan', 'a', 'darse', 'una', 'vuelta', 'al', 'de', 'la', 'ciudad', 'ánimo', 'tabachines']"
461,el día de hoy entregamos las obras de remodelación de nuestro querido mercado libertador miguel hidalgo mejor conocido como de la copadespués de un gran trabajo hemos logrado transformar este espacio en un lugar moderno funcional y acogedor para todos nuestros visitantesse trata del quinto mercado que se inaugura a través del programa mi mercadoestas son algunas de las mejoras que realizamos rehabilitación de instalaciones eléctricas hidráulicas y sanitarias pintura fresca en todos los rincones impermeabilización de la cubierta de losa de concreto rehabilitación de baños para mayor comodidad aplanados de muros en mal estado rehabilitación de losa de concreto en los pasillos sustitución de cortinas de acero en los accesos al mercado rehabilitación de la plazoleta del exterior mercado,"['el', 'día', 'de', 'hoy', 'entregamos', 'las', 'obras', 'de', 'remodelación', 'de', 'nuestro', 'querido', 'mercado', 'libertador', 'miguel', 'hidalgo', 'mejor', 'conocido', 'como', 'de', 'la', 'copadespués', 'de', 'un', 'gran', 'trabajo', 'hemos', 'logrado', 'transformar', 'este', 'espacio', 'en', 'un', 'lugar', 'moderno', 'funcional', 'y', 'acogedor', 'para', 'todos', 'nuestros', 'visitantesse', 'trata', 'del', 'quinto', 'mercado', 'que', 'se', 'inaugura', 'a', 'través', 'del', 'programa', 'mi', 'mercadoestas', 'son', 'algunas', 'de', 'las', 'mejoras', 'que', 'realizamos', 'rehabilitación', 'de', 'instalaciones', 'eléctricas', 'hidráulicas', 'y', 'sanitarias', 'pintura', 'fresca', 'en', 'todos', 'los', 'rincones', 'impermeabilización', 'de', 'la', 'cubierta', 'de', 'losa', 'de', 'concreto', 'rehabilitación', 'de', 'baños', 'para', 'mayor', 'comodidad', 'aplanados', 'de', 'muros', 'en', 'mal', 'estado', 'rehabilitación', 'de', 'losa', 'de', 'concreto', 'en', 'los', 'pasillos', 'sustitución', 'de', 'cortinas', 'de', 'acero', 'en', 'los', 'accesos', 'al', 'mercado', 'rehabilitación', 'de', 'la', 'plazoleta', 'del', 'exterior', 'mercado']"
464,qué gusto volver al oriente de la ciudad para celebrar los 50 años del mercado de la copa y la fundación de la colonia miguel hidalgo entregando la reinauguración de este legendario mercado éste es el tercer mercado de forma consecutiva que hemos inaugurado cada semana así como lo hicimos con el manuel m diéguez y el mercado reformatambién renovamos la explanada del mercado y adecuamos un nuevo espacio público con mobiliario urbano y juegos infantiles para las y los vecinos rehabilitamos desde las instalaciones eléctricas y sanitarias hasta la impermeabilización de la cubierta de losa de concreto y muchas otras mejoras que beneficiarán directamente a 82 locales y 38 locatarios estamos cumpliendo la promesa que le hicimos a las y los locatarios además le estamos apostando a fortalecer la economía barrial y familiar pero sobre todo respetando la arquitectura emblemática del mercado de la copa mi agradecimiento a los locatarios y los vecinos por su paciencia cuando trabajamos en equipo a todas y todos nos va mejor ánimo guadalajara,"['qué', 'gusto', 'volver', 'al', 'oriente', 'de', 'la', 'ciudad', 'para', 'celebrar', 'los', '50', 'años', 'del', 'mercado', 'de', 'la', 'copa', 'y', 'la', 'fundación', 'de', 'la', 'colonia', 'miguel', 'hidalgo', 'entregando', 'la', 'reinauguración', 'de', 'este', 'legendario', 'mercado', 'éste', 'es', 'el', 'tercer', 'mercado', 'de', 'forma', 'consecutiva', 'que', 'hemos', 'inaugurado', 'cada', 'semana', 'así', 'como', 'lo', 'hicimos', 'con', 'el', 'manuel', 'm', 'diéguez', 'y', 'el', 'mercado', 'reformatambién', 'renovamos', 'la', 'explanada', 'del', 'mercado', 'y', 'adecuamos', 'un', 'nuevo', 'espacio', 'público', 'con', 'mobiliario', 'urbano', 'y', 'juegos', 'infantiles', 'para', 'las', 'y', 'los', 'vecinos', 'rehabilitamos', 'desde', 'las', 'instalaciones', 'eléctricas', 'y', 'sanitarias', 'hasta', 'la', 'impermeabilización', 'de', 'la', 'cubierta', 'de', 'losa', 'de', 'concreto', 'y', 'muchas', 'otras', 'mejoras', 'que', 'beneficiarán', 'directamente', 'a', '82', 'locales', 'y', '38', 'locatarios', 'estamos', 'cumpliendo', 'la', 'promesa', 'que', 'le', 'hicimos', 'a', 'las', 'y', 'los', 'locatarios', 'además', 'le', 'estamos', 'apostando', 'a', 'fortalecer', 'la', 'economía', 'barrial', 'y', 'familiar', 'pero', 'sobre', 'todo', 'respetando', 'la', 'arquitectura', 'emblemática', 'del', 'mercado', 'de', 'la', 'copa', 'mi', 'agradecimiento', 'a', 'los', 'locatarios', 'y', 'los', 'vecinos', 'por', 'su', 'paciencia', 'cuando', 'trabajamos', 'en', 'equipo', 'a', 'todas', 'y', 'todos', 'nos', 'va', 'mejor', 'ánimo', 'guadalajara']"
467,un nuevo capítulo para nuestros mercados en esta administración siempre hemos creído en el potencial de nuestros mercados como motores de desarrollo económico y espacios de convivencia por eso nos llena de satisfacción entregar este mercado renovado en el marco del 50 aniversario de la fundación de la colonia miguel hidalgoeste es el quinto mercado municipal que se entrega oficialmente a través del programa mi mercado y no vamos a parar aquí seguimos trabajando en mejorar otros edificios de este tipoademás en este proceso hemos implementado acciones para apoyar a nuestros locatarios impartimos cursos en administración y finanzas para mejorar sus ventas ofrecimos financiamiento entregaremos una bicicleta y realizamos el reparto de mandiles y bolsasestamos comprometidos con el crecimiento de nuestros mercados y con el bienestar de nuestros comerciantes ánimo guadalajara vamos por más mercados,"['un', 'nuevo', 'capítulo', 'para', 'nuestros', 'mercados', 'en', 'esta', 'administración', 'siempre', 'hemos', 'creído', 'en', 'el', 'potencial', 'de', 'nuestros', 'mercados', 'como', 'motores', 'de', 'desarrollo', 'económico', 'y', 'espacios', 'de', 'convivencia', 'por', 'eso', 'nos', 'llena', 'de', 'satisfacción', 'entregar', 'este', 'mercado', 'renovado', 'en', 'el', 'marco', 'del', '50', 'aniversario', 'de', 'la', 'fundación', 'de', 'la', 'colonia', 'miguel', 'hidalgoeste', 'es', 'el', 'quinto', 'mercado', 'municipal', 'que', 'se', 'entrega', 'oficialmente', 'a', 'través', 'del', 'programa', 'mi', 'mercado', 'y', 'no', 'vamos', 'a', 'parar', 'aquí', 'seguimos', 'trabajando', 'en', 'mejorar', 'otros', 'edificios', 'de', 'este', 'tipoademás', 'en', 'este', 'proceso', 'hemos', 'implementado', 'acciones', 'para', 'apoyar', 'a', 'nuestros', 'locatarios', 'impartimos', 'cursos', 'en', 'administración', 'y', 'finanzas', 'para', 'mejorar', 'sus', 'ventas', 'ofrecimos', 'financiamiento', 'entregaremos', 'una', 'bicicleta', 'y', 'realizamos', 'el', 'reparto', 'de', 'mandiles', 'y', 'bolsasestamos', 'comprometidos', 'con', 'el', 'crecimiento', 'de', 'nuestros', 'mercados', 'y', 'con', 'el', 'bienestar', 'de', 'nuestros', 'comerciantes', 'ánimo', 'guadalajara', 'vamos', 'por', 'más', 'mercados']"
470,las se notan ahora las niñas niños y adolescentes de nuestra casa hogar villas miravalle gozan de espacios dignos y de calidad para el pleno desarrollo de su vida diaria y actividades a través de este hermoso proyecto durante esta administración hemos trabajado arduamente y nos hemos comprometido para que nuestras infancias que en algún momento estuvieron en alguna situación de vulnerabilidad estén rodeadas de un entorno seguro y feliz buenasacciones,"['las', 'se', 'notan', 'ahora', 'las', 'niñas', 'niños', 'y', 'adolescentes', 'de', 'nuestra', 'casa', 'hogar', 'villas', 'miravalle', 'gozan', 'de', 'espacios', 'dignos', 'y', 'de', 'calidad', 'para', 'el', 'pleno', 'desarrollo', 'de', 'su', 'vida', 'diaria', 'y', 'actividades', 'a', 'través', 'de', 'este', 'hermoso', 'proyecto', 'durante', 'esta', 'administración', 'hemos', 'trabajado', 'arduamente', 'y', 'nos', 'hemos', 'comprometido', 'para', 'que', 'nuestras', 'infancias', 'que', 'en', 'algún', 'momento', 'estuvieron', 'en', 'alguna', 'situación', 'de', 'vulnerabilidad', 'estén', 'rodeadas', 'de', 'un', 'entorno', 'seguro', 'y', 'feliz', 'buenasacciones']"
479,todo un éxito que reunió a más de 200 emprendedores del estado y tuvo la visita de más de 5 mil asistentes se siente muy chido cómo este tipo de eventos respalda y potencia el talento las ideas y negocios de las juventudes aquí les compartimos algunas imágenes de lo que vivimos los tres días de exposigan pendientes de nuestras redes sociales porque se viene más de guanatos emprende emprendejovendelaperla,"['todo', 'un', 'éxito', 'que', 'reunió', 'a', 'más', 'de', '200', 'emprendedores', 'del', 'estado', 'y', 'tuvo', 'la', 'visita', 'de', 'más', 'de', '5', 'mil', 'asistentes', 'se', 'siente', 'muy', 'chido', 'cómo', 'este', 'tipo', 'de', 'eventos', 'respalda', 'y', 'potencia', 'el', 'talento', 'las', 'ideas', 'y', 'negocios', 'de', 'las', 'juventudes', 'aquí', 'les', 'compartimos', 'algunas', 'imágenes', 'de', 'lo', 'que', 'vivimos', 'los', 'tres', 'días', 'de', 'exposigan', 'pendientes', 'de', 'nuestras', 'redes', 'sociales', 'porque', 'se', 'viene', 'más', 'de', 'guanatos', 'emprende', 'emprendejovendelaperla']"
482,con gran emoción y orgullo hoy se llevó a cabo la graduación de la primera generación del programa talentos guadalajara el cual se les brindó a 100 familiares de personas desaparecidas herramientas para emprender en sus propios negociosfelicitamos a las y los graduados quienes en cada sesión mostraron su compromiso y estuvieron siempre dispuestos a mejorar sus conocimientos aprendiendo sobre innovación mercadotecnia ventas y finanzas las beneficiadas y beneficiados del programa también obtuvieron el cheque de apoyos familiares directos de personas desaparecidas 2023 seguimos trabajando día a día en solidaridad y proximidad con las tapatías y tapatíos quienes viven la ausencia de algún familiar desaparecido logrando generar entre todos una gran red de apoyo accionesquenosunen,"['con', 'gran', 'emoción', 'y', 'orgullo', 'hoy', 'se', 'llevó', 'a', 'cabo', 'la', 'graduación', 'de', 'la', 'primera', 'generación', 'del', 'programa', 'talentos', 'guadalajara', 'el', 'cual', 'se', 'les', 'brindó', 'a', '100', 'familiares', 'de', 'personas', 'desaparecidas', 'herramientas', 'para', 'emprender', 'en', 'sus', 'propios', 'negociosfelicitamos', 'a', 'las', 'y', 'los', 'graduados', 'quienes', 'en', 'cada', 'sesión', 'mostraron', 'su', 'compromiso', 'y', 'estuvieron', 'siempre', 'dispuestos', 'a', 'mejorar', 'sus', 'conocimientos', 'aprendiendo', 'sobre', 'innovación', 'mercadotecnia', 'ventas', 'y', 'finanzas', 'las', 'beneficiadas', 'y', 'beneficiados', 'del', 'programa', 'también', 'obtuvieron', 'el', 'cheque', 'de', 'apoyos', 'familiares', 'directos', 'de', 'personas', 'desaparecidas', '2023', 'seguimos', 'trabajando', 'día', 'a', 'día', 'en', 'solidaridad', 'y', 'proximidad', 'con', 'las', 'tapatías', 'y', 'tapatíos', 'quienes', 'viven', 'la', 'ausencia', 'de', 'algún', 'familiar', 'desaparecido', 'logrando', 'generar', 'entre', 'todos', 'una', 'gran', 'red', 'de', 'apoyo', 'accionesquenosunen']"
485,listos para convertirse en ciclistas profesionales este próximo domingo 1 de octubre llega el gran fondo nueva york zapopanguadalajara no pierdan la oportunidad de formar parte de este emocionante evento inscríbanse ahora en el siguiente enlace zapopangfnycom sin duda la perla tapatía es sede de los mejores eventos deportivos ánimo gfnymexico,"['listos', 'para', 'convertirse', 'en', 'ciclistas', 'profesionales', 'este', 'próximo', 'domingo', '1', 'de', 'octubre', 'llega', 'el', 'gran', 'fondo', 'nueva', 'york', 'zapopanguadalajara', 'no', 'pierdan', 'la', 'oportunidad', 'de', 'formar', 'parte', 'de', 'este', 'emocionante', 'evento', 'inscríbanse', 'ahora', 'en', 'el', 'siguiente', 'enlace', 'zapopangfnycom', 'sin', 'duda', 'la', 'perla', 'tapatía', 'es', 'sede', 'de', 'los', 'mejores', 'eventos', 'deportivos', 'ánimo', 'gfnymexico']"
491,hoy mi amiga y senadora de jalisco nos presentó un documental titulado lo que soñamos un documental que habla sobre y los cambios que han determinado la identidad de las y los tapatíos en los últimos añosmuchas felicidades vero es un gusto hacer equipo por guadalajara y por ánimo guadalajara,"['hoy', 'mi', 'amiga', 'y', 'senadora', 'de', 'jalisco', 'nos', 'presentó', 'un', 'documental', 'titulado', 'lo', 'que', 'soñamos', 'un', 'documental', 'que', 'habla', 'sobre', 'y', 'los', 'cambios', 'que', 'han', 'determinado', 'la', 'identidad', 'de', 'las', 'y', 'los', 'tapatíos', 'en', 'los', 'últimos', 'añosmuchas', 'felicidades', 'vero', 'es', 'un', 'gusto', 'hacer', 'equipo', 'por', 'guadalajara', 'y', 'por', 'ánimo', 'guadalajara']"
494,firmamos un convenio de colaboración con la cámara de la industria de la construcción delegación jalisco para facilitar la publicación de información de obras públicas en datos abiertos y de manera georreferenciada a través de la iniciativa costal integrarnos a la iniciativa cost y hacer uso de la plataforma cost jalisco no sólo seremos transparentes sino que ponemos a guadalajara a la vanguardia en la lucha contra la corrupción en la obra pública aunque hoy realizamos la firma oficial hemos trabajado en esto durante un añoel presupuesto que se destine para obra pública durante este trienio será transparentado al 100 por cientoqueremos que cada tapatía y tapatío confíe en que cada peso invertido tiene un propósito y un impacto positivo en nuestra ciudad ánimo guadalajara,"['firmamos', 'un', 'convenio', 'de', 'colaboración', 'con', 'la', 'cámara', 'de', 'la', 'industria', 'de', 'la', 'construcción', 'delegación', 'jalisco', 'para', 'facilitar', 'la', 'publicación', 'de', 'información', 'de', 'obras', 'públicas', 'en', 'datos', 'abiertos', 'y', 'de', 'manera', 'georreferenciada', 'a', 'través', 'de', 'la', 'iniciativa', 'costal', 'integrarnos', 'a', 'la', 'iniciativa', 'cost', 'y', 'hacer', 'uso', 'de', 'la', 'plataforma', 'cost', 'jalisco', 'no', 'sólo', 'seremos', 'transparentes', 'sino', 'que', 'ponemos', 'a', 'guadalajara', 'a', 'la', 'vanguardia', 'en', 'la', 'lucha', 'contra', 'la', 'corrupción', 'en', 'la', 'obra', 'pública', 'aunque', 'hoy', 'realizamos', 'la', 'firma', 'oficial', 'hemos', 'trabajado', 'en', 'esto', 'durante', 'un', 'añoel', 'presupuesto', 'que', 'se', 'destine', 'para', 'obra', 'pública', 'durante', 'este', 'trienio', 'será', 'transparentado', 'al', '100', 'por', 'cientoqueremos', 'que', 'cada', 'tapatía', 'y', 'tapatío', 'confíe', 'en', 'que', 'cada', 'peso', 'invertido', 'tiene', 'un', 'propósito', 'y', 'un', 'impacto', 'positivo', 'en', 'nuestra', 'ciudad', 'ánimo', 'guadalajara']"
500,y entérate cómo desarticulamos una presunta banda de roba tráileres luego de que en coordinación con la fiscalía del estado de jalisco detuvimos a cinco hombres y un menor aseguramos una bodega y recuperamos dos contenedores y mercancía valuada en alrededor de 4 millones de pesos en el álamo industrial daclick,"['y', 'entérate', 'cómo', 'desarticulamos', 'una', 'presunta', 'banda', 'de', 'roba', 'tráileres', 'luego', 'de', 'que', 'en', 'coordinación', 'con', 'la', 'fiscalía', 'del', 'estado', 'de', 'jalisco', 'detuvimos', 'a', 'cinco', 'hombres', 'y', 'un', 'menor', 'aseguramos', 'una', 'bodega', 'y', 'recuperamos', 'dos', 'contenedores', 'y', 'mercancía', 'valuada', 'en', 'alrededor', 'de', '4', 'millones', 'de', 'pesos', 'en', 'el', 'álamo', 'industrial', 'daclick']"
503,iniciamos la semana con una entrega de kits escolares en la escuela primaria manuel crespo monarrez en la colonia echeverría a través del programa de buenas a la escuela nuestro compromiso es que ninguna niña niño o adolescente abandone la escuela por motivos económicoslas y los estudiantes recibieron útiles escolares mochilas tenis y uniformes para que puedan continuar con sus estudios con este programa apoyamos a más de 400 mil niños en guadalajara y zapopan aliviando la carga económica de las familiascontinuamos haciendo equipo con las autoridades escolares y los padres de familia para brindar un futuro mejor y lleno de oportunidades a las nuevas generaciones ánimo guadalajara,"['iniciamos', 'la', 'semana', 'con', 'una', 'entrega', 'de', 'kits', 'escolares', 'en', 'la', 'escuela', 'primaria', 'manuel', 'crespo', 'monarrez', 'en', 'la', 'colonia', 'echeverría', 'a', 'través', 'del', 'programa', 'de', 'buenas', 'a', 'la', 'escuela', 'nuestro', 'compromiso', 'es', 'que', 'ninguna', 'niña', 'niño', 'o', 'adolescente', 'abandone', 'la', 'escuela', 'por', 'motivos', 'económicoslas', 'y', 'los', 'estudiantes', 'recibieron', 'útiles', 'escolares', 'mochilas', 'tenis', 'y', 'uniformes', 'para', 'que', 'puedan', 'continuar', 'con', 'sus', 'estudios', 'con', 'este', 'programa', 'apoyamos', 'a', 'más', 'de', '400', 'mil', 'niños', 'en', 'guadalajara', 'y', 'zapopan', 'aliviando', 'la', 'carga', 'económica', 'de', 'las', 'familiascontinuamos', 'haciendo', 'equipo', 'con', 'las', 'autoridades', 'escolares', 'y', 'los', 'padres', 'de', 'familia', 'para', 'brindar', 'un', 'futuro', 'mejor', 'y', 'lleno', 'de', 'oportunidades', 'a', 'las', 'nuevas', 'generaciones', 'ánimo', 'guadalajara']"
518,guadalajara ha sido anfitriona de eventos deportivos de talla internacional y muchos llegaron para quedarse ánimo fitnessmotivation,"['guadalajara', 'ha', 'sido', 'anfitriona', 'de', 'eventos', 'deportivos', 'de', 'talla', 'internacional', 'y', 'muchos', 'llegaron', 'para', 'quedarse', 'ánimo', 'fitnessmotivation']"
