,texto,tokens
263,buscando que nuestras niñas y niños tapatíos tengan un pleno desarrollo integral en su edad temprana brindamos cuidados protección y aprendizaje en nuestros centros de atención infantilnuestras guarderías y preescolares son un espacio de protección y resguardo donde aprenden juegan y se divierten a través de actividades formativas y recreativasver las grandes sonrisas en sus rostros es nuestra motivación para seguir haciendo buenasacciones,"['buscando', 'que', 'nuestras', 'niñas', 'y', 'niños', 'tapatíos', 'tengan', 'un', 'pleno', 'desarrollo', 'integral', 'en', 'su', 'edad', 'temprana', 'brindamos', 'cuidados', 'protección', 'y', 'aprendizaje', 'en', 'nuestros', 'centros', 'de', 'atención', 'infantilnuestras', 'guarderías', 'y', 'preescolares', 'son', 'un', 'espacio', 'de', 'protección', 'y', 'resguardo', 'donde', 'aprenden', 'juegan', 'y', 'se', 'divierten', 'a', 'través', 'de', 'actividades', 'formativas', 'y', 'recreativasver', 'las', 'grandes', 'sonrisas', 'en', 'sus', 'rostros', 'es', 'nuestra', 'motivación', 'para', 'seguir', 'haciendo', 'buenasacciones']"
269,jóvenes niñas y niños están aprendiendo a entrenar a sus perros junto a nuestros compañeros y compañeras del grupo lobos durante este programa llamado entrenando a mi perro se enseña entrenamiento básico cuidados y atenciones de estos amigos peludosa través de estas capacitaciones se puede aprender más sobre el sentido de responsabilidad y empatía así como la gestión emocional todo esto gracias a nuestras fieles mascotasademás muchos de estos chavos se están animando a formar parte de las brigadas de jóvenes de la en donde fomentamos el deporte y los valores para impulsarlos hacia un mejor futuro k9,"['jóvenes', 'niñas', 'y', 'niños', 'están', 'aprendiendo', 'a', 'entrenar', 'a', 'sus', 'perros', 'junto', 'a', 'nuestros', 'compañeros', 'y', 'compañeras', 'del', 'grupo', 'lobos', 'durante', 'este', 'programa', 'llamado', 'entrenando', 'a', 'mi', 'perro', 'se', 'enseña', 'entrenamiento', 'básico', 'cuidados', 'y', 'atenciones', 'de', 'estos', 'amigos', 'peludosa', 'través', 'de', 'estas', 'capacitaciones', 'se', 'puede', 'aprender', 'más', 'sobre', 'el', 'sentido', 'de', 'responsabilidad', 'y', 'empatía', 'así', 'como', 'la', 'gestión', 'emocional', 'todo', 'esto', 'gracias', 'a', 'nuestras', 'fieles', 'mascotasademás', 'muchos', 'de', 'estos', 'chavos', 'se', 'están', 'animando', 'a', 'formar', 'parte', 'de', 'las', 'brigadas', 'de', 'jóvenes', 'de', 'la', 'en', 'donde', 'fomentamos', 'el', 'deporte', 'y', 'los', 'valores', 'para', 'impulsarlos', 'hacia', 'un', 'mejor', 'futuro', 'k9']"
272,las personas en situación de calle no están solas desde el nos hemos dado a la tarea de brindarles asistencia a 170 personas diariamente en nuestros dos centrosademás ofrecemos atención integral y entregamos apoyos asistenciales a través de nuestras brigadas las llegan a quienes más lo necesitan gracias al trabajo en equipo y el gran corazón de quienes conformamos el cadipsic,"['las', 'personas', 'en', 'situación', 'de', 'calle', 'no', 'están', 'solas', 'desde', 'el', 'nos', 'hemos', 'dado', 'a', 'la', 'tarea', 'de', 'brindarles', 'asistencia', 'a', '170', 'personas', 'diariamente', 'en', 'nuestros', 'dos', 'centrosademás', 'ofrecemos', 'atención', 'integral', 'y', 'entregamos', 'apoyos', 'asistenciales', 'a', 'través', 'de', 'nuestras', 'brigadas', 'las', 'llegan', 'a', 'quienes', 'más', 'lo', 'necesitan', 'gracias', 'al', 'trabajo', 'en', 'equipo', 'y', 'el', 'gran', 'corazón', 'de', 'quienes', 'conformamos', 'el', 'cadipsic']"
275,guía rápida para visitar el centro histórico de guadalajara déjame en los comentarios que otros lugares me recomiendas tequeremosenelcentro,"['guía', 'rápida', 'para', 'visitar', 'el', 'centro', 'histórico', 'de', 'guadalajara', 'déjame', 'en', 'los', 'comentarios', 'que', 'otros', 'lugares', 'me', 'recomiendas', 'tequeremosenelcentro']"
278,muchas gracias al presidente municipal de guadalajara por su visita a el particular y a su apoyo en la difusión de estos nuevos emprendimientos que tienen la intención de hacer más agradable el día a día para los habitantes de la ciudad y una gran experiencia a los visitantes del centro histórico de guadalajara está es su casa el particular cocina local cafe,"['muchas', 'gracias', 'al', 'presidente', 'municipal', 'de', 'guadalajara', 'por', 'su', 'visita', 'a', 'el', 'particular', 'y', 'a', 'su', 'apoyo', 'en', 'la', 'difusión', 'de', 'estos', 'nuevos', 'emprendimientos', 'que', 'tienen', 'la', 'intención', 'de', 'hacer', 'más', 'agradable', 'el', 'día', 'a', 'día', 'para', 'los', 'habitantes', 'de', 'la', 'ciudad', 'y', 'una', 'gran', 'experiencia', 'a', 'los', 'visitantes', 'del', 'centro', 'histórico', 'de', 'guadalajara', 'está', 'es', 'su', 'casa', 'el', 'particular', 'cocina', 'local', 'cafe']"
284,descubre la magia del centro histórico de guadalajara sumérgete en la rica historia y la belleza arquitectónica de esta joya mexicana pasea por sus calles admira suu imponente catedral y déjate cautivar por la exquisita gastronomía local ven y vive una experiencia inolvidable en el corazón de guadalajara guadalajara,"['descubre', 'la', 'magia', 'del', 'centro', 'histórico', 'de', 'guadalajara', 'sumérgete', 'en', 'la', 'rica', 'historia', 'y', 'la', 'belleza', 'arquitectónica', 'de', 'esta', 'joya', 'mexicana', 'pasea', 'por', 'sus', 'calles', 'admira', 'suu', 'imponente', 'catedral', 'y', 'déjate', 'cautivar', 'por', 'la', 'exquisita', 'gastronomía', 'local', 'ven', 'y', 'vive', 'una', 'experiencia', 'inolvidable', 'en', 'el', 'corazón', 'de', 'guadalajara', 'guadalajara']"
290,las siguen adelante como ciudad amigable con las personas mayores en el cetam más de 2500 adultos mayores han encontrado un segundo hogar en este espacio las atenciones servicios la orientación psicológica así como las actividades deportivas culturales e intergeneracionales brindadas en el centro tapatío del adulto mayor son parte de nuestro compromiso hacia elloscon mucho amor seguiremos trabajando por el bienestar de nuestros adultos mayores tapatíos buenasacciones,"['las', 'siguen', 'adelante', 'como', 'ciudad', 'amigable', 'con', 'las', 'personas', 'mayores', 'en', 'el', 'cetam', 'más', 'de', '2500', 'adultos', 'mayores', 'han', 'encontrado', 'un', 'segundo', 'hogar', 'en', 'este', 'espacio', 'las', 'atenciones', 'servicios', 'la', 'orientación', 'psicológica', 'así', 'como', 'las', 'actividades', 'deportivas', 'culturales', 'e', 'intergeneracionales', 'brindadas', 'en', 'el', 'centro', 'tapatío', 'del', 'adulto', 'mayor', 'son', 'parte', 'de', 'nuestro', 'compromiso', 'hacia', 'elloscon', 'mucho', 'amor', 'seguiremos', 'trabajando', 'por', 'el', 'bienestar', 'de', 'nuestros', 'adultos', 'mayores', 'tapatíos', 'buenasacciones']"
296,la renovación y rehabilitación de los espacios en los diferentes centros de atención a niñas niños y adolescentes tapatíos ha sido de nuestros objetivos principales en la administración para seguir con para la ciudad que va bien y de buenas te compartimos algunos de los mejores momentos de estas reinauguraciones buenasacciones,"['la', 'renovación', 'y', 'rehabilitación', 'de', 'los', 'espacios', 'en', 'los', 'diferentes', 'centros', 'de', 'atención', 'a', 'niñas', 'niños', 'y', 'adolescentes', 'tapatíos', 'ha', 'sido', 'de', 'nuestros', 'objetivos', 'principales', 'en', 'la', 'administración', 'para', 'seguir', 'con', 'para', 'la', 'ciudad', 'que', 'va', 'bien', 'y', 'de', 'buenas', 'te', 'compartimos', 'algunos', 'de', 'los', 'mejores', 'momentos', 'de', 'estas', 'reinauguraciones', 'buenasacciones']"
299,en seguimos trabajando juntas y juntos saludos desde la colonia olímpica gracias a los representantes y vecinos que se unieron para embellecer esta gran colonia guadalajara,"['en', 'seguimos', 'trabajando', 'juntas', 'y', 'juntos', 'saludos', 'desde', 'la', 'colonia', 'olímpica', 'gracias', 'a', 'los', 'representantes', 'y', 'vecinos', 'que', 'se', 'unieron', 'para', 'embellecer', 'esta', 'gran', 'colonia', 'guadalajara']"
305,con mejoramos las instalaciones de 3 centros de desarrollo infantil y de un centro de atención infantil comunitario para que más niñas y niños tapatíos gocen de áreas renovadas para su pleno desarrolloahora estos centros no sólo ofrecen instalaciones de primer nivel y calidad sino también una educación básica aplicada de acuerdo a los estándares nacionales estamos comprometidos con otorgar más espacios en los que nuestras infancias puedan crecer seguras y bien educadas buenasacciones,"['con', 'mejoramos', 'las', 'instalaciones', 'de', '3', 'centros', 'de', 'desarrollo', 'infantil', 'y', 'de', 'un', 'centro', 'de', 'atención', 'infantil', 'comunitario', 'para', 'que', 'más', 'niñas', 'y', 'niños', 'tapatíos', 'gocen', 'de', 'áreas', 'renovadas', 'para', 'su', 'pleno', 'desarrolloahora', 'estos', 'centros', 'no', 'sólo', 'ofrecen', 'instalaciones', 'de', 'primer', 'nivel', 'y', 'calidad', 'sino', 'también', 'una', 'educación', 'básica', 'aplicada', 'de', 'acuerdo', 'a', 'los', 'estándares', 'nacionales', 'estamos', 'comprometidos', 'con', 'otorgar', 'más', 'espacios', 'en', 'los', 'que', 'nuestras', 'infancias', 'puedan', 'crecer', 'seguras', 'y', 'bien', 'educadas', 'buenasacciones']"
308,aunque ya estamos en otoño esta semana se ha sentido bastante calor así que me di una vuelta a las 9 esquinas para disfrutar de una deliciosa nieve de garrafa artesanaly si lo tuyo es el tejuino aquí mismo podrás encontrar esta tradicional y refrescante bebida los esperamos sigdlsigueme,"['aunque', 'ya', 'estamos', 'en', 'otoño', 'esta', 'semana', 'se', 'ha', 'sentido', 'bastante', 'calor', 'así', 'que', 'me', 'di', 'una', 'vuelta', 'a', 'las', '9', 'esquinas', 'para', 'disfrutar', 'de', 'una', 'deliciosa', 'nieve', 'de', 'garrafa', 'artesanaly', 'si', 'lo', 'tuyo', 'es', 'el', 'tejuino', 'aquí', 'mismo', 'podrás', 'encontrar', 'esta', 'tradicional', 'y', 'refrescante', 'bebida', 'los', 'esperamos', 'sigdlsigueme']"
311,en cadi las destacan con la atención a personas con espectro autista y discapacidad intelectual desde el 5 de octubre del 2022 estamos dedicados a brindar terapias y talleres especializados a niñas niños adolescentes y adultos de toda la zona metropolitana siendo el primer espacio de su tipo en guadalajara seguimos comprometidos a que nuestras usuarias y usuarios gocen de los mejores servicios gratuitos bien y de buenas buenasacciones,"['en', 'cadi', 'las', 'destacan', 'con', 'la', 'atención', 'a', 'personas', 'con', 'espectro', 'autista', 'y', 'discapacidad', 'intelectual', 'desde', 'el', '5', 'de', 'octubre', 'del', '2022', 'estamos', 'dedicados', 'a', 'brindar', 'terapias', 'y', 'talleres', 'especializados', 'a', 'niñas', 'niños', 'adolescentes', 'y', 'adultos', 'de', 'toda', 'la', 'zona', 'metropolitana', 'siendo', 'el', 'primer', 'espacio', 'de', 'su', 'tipo', 'en', 'guadalajara', 'seguimos', 'comprometidos', 'a', 'que', 'nuestras', 'usuarias', 'y', 'usuarios', 'gocen', 'de', 'los', 'mejores', 'servicios', 'gratuitos', 'bien', 'y', 'de', 'buenas', 'buenasacciones']"
314,el pasado 28 de septiembre tuvimos el honor de recibir en nuestras instalaciones al presidente municipal de guadalajara pablo lemus navarro fue un día lleno de emocionantes momentos y enriquecedores intercambios te compartimos un poco de lo vivido aquel día palpatiohotel,"['el', 'pasado', '28', 'de', 'septiembre', 'tuvimos', 'el', 'honor', 'de', 'recibir', 'en', 'nuestras', 'instalaciones', 'al', 'presidente', 'municipal', 'de', 'guadalajara', 'pablo', 'lemus', 'navarro', 'fue', 'un', 'día', 'lleno', 'de', 'emocionantes', 'momentos', 'y', 'enriquecedores', 'intercambios', 'te', 'compartimos', 'un', 'poco', 'de', 'lo', 'vivido', 'aquel', 'día', 'palpatiohotel']"
317,dumpsito de septiembre photodump,"['dumpsito', 'de', 'septiembre', 'photodump']"
326,ya es viernes de disueña acompáñanos a ver el emocionante capítulo 6los disueñadores tendrán que hacer una joya con la belleza de los guachimontonestodos los viernes a las 1800 horas por guadalajara,"['ya', 'es', 'viernes', 'de', 'disueña', 'acompáñanos', 'a', 'ver', 'el', 'emocionante', 'capítulo', '6los', 'disueñadores', 'tendrán', 'que', 'hacer', 'una', 'joya', 'con', 'la', 'belleza', 'de', 'los', 'guachimontonestodos', 'los', 'viernes', 'a', 'las', '1800', 'horas', 'por', 'guadalajara']"
329,no se pueden perder el festival intercultural de los pueblos originarios festpo que termina el sábado 30 de septiembre en plaza universidad hay talleres de diferentes culturas como náhuatl tzotzil otomí wixárika mixtecos entre otros están invitados a conocer la amplia variedad de productos que tienen fortalezcamos lazos con nuestras raíces y apoyemos el consumo local sigdlsigueme,"['no', 'se', 'pueden', 'perder', 'el', 'festival', 'intercultural', 'de', 'los', 'pueblos', 'originarios', 'festpo', 'que', 'termina', 'el', 'sábado', '30', 'de', 'septiembre', 'en', 'plaza', 'universidad', 'hay', 'talleres', 'de', 'diferentes', 'culturas', 'como', 'náhuatl', 'tzotzil', 'otomí', 'wixárika', 'mixtecos', 'entre', 'otros', 'están', 'invitados', 'a', 'conocer', 'la', 'amplia', 'variedad', 'de', 'productos', 'que', 'tienen', 'fortalezcamos', 'lazos', 'con', 'nuestras', 'raíces', 'y', 'apoyemos', 'el', 'consumo', 'local', 'sigdlsigueme']"
335,quien es no veo the_black_9701,"['quien', 'es', 'no', 'veo', 'the_black_9701']"
341,aquí ando chambeando con nuestro alcalde pablo lemus en la catedral de guadalajara ánimoguadalajara,"['aquí', 'ando', 'chambeando', 'con', 'nuestro', 'alcalde', 'pablo', 'lemus', 'en', 'la', 'catedral', 'de', 'guadalajara', 'ánimoguadalajara']"
350,el verde es vida dicen por ahí y si no me creen hay que preguntarle a las aves e insectos polinizadores la creación y mantenimiento de los jardines polinizadores a través del programa que hacen las cuadrillas de parques y jardines por la ciudad de guadalajara ayuda a todas las especies polinizadoras a tener refugio y alimento ánimo guadalajara deflorenflor,"['el', 'verde', 'es', 'vida', 'dicen', 'por', 'ahí', 'y', 'si', 'no', 'me', 'creen', 'hay', 'que', 'preguntarle', 'a', 'las', 'aves', 'e', 'insectos', 'polinizadores', 'la', 'creación', 'y', 'mantenimiento', 'de', 'los', 'jardines', 'polinizadores', 'a', 'través', 'del', 'programa', 'que', 'hacen', 'las', 'cuadrillas', 'de', 'parques', 'y', 'jardines', 'por', 'la', 'ciudad', 'de', 'guadalajara', 'ayuda', 'a', 'todas', 'las', 'especies', 'polinizadoras', 'a', 'tener', 'refugio', 'y', 'alimento', 'ánimo', 'guadalajara', 'deflorenflor']"
353,mientras la vieja política insiste en hablar y hablar en movimiento ciudadano te queremos escuchar porque la construcción de un mejor futuro no es tarea de partidos es tarea de ciudadanos movimientoescucha,"['mientras', 'la', 'vieja', 'política', 'insiste', 'en', 'hablar', 'y', 'hablar', 'en', 'movimiento', 'ciudadano', 'te', 'queremos', 'escuchar', 'porque', 'la', 'construcción', 'de', 'un', 'mejor', 'futuro', 'no', 'es', 'tarea', 'de', 'partidos', 'es', 'tarea', 'de', 'ciudadanos', 'movimientoescucha']"
356,promueve la transparencia y de los proyectos de infraestructura y y entre sus múltiples beneficios es una herramienta que ayuda a la identificación de prácticas de corrupción a la generación de potenciales ahorros y a que contemos con una mejor calidad en la se convierte en el primer municio de y en reformar su reglamento de contrataciones y ejecución de la obra para asumir la obligación de publicar en tiempo real la información del 100 de los proyectos a través de la publicidad y divulgación de la información en y georreferenciada costjalisco,"['promueve', 'la', 'transparencia', 'y', 'de', 'los', 'proyectos', 'de', 'infraestructura', 'y', 'y', 'entre', 'sus', 'múltiples', 'beneficios', 'es', 'una', 'herramienta', 'que', 'ayuda', 'a', 'la', 'identificación', 'de', 'prácticas', 'de', 'corrupción', 'a', 'la', 'generación', 'de', 'potenciales', 'ahorros', 'y', 'a', 'que', 'contemos', 'con', 'una', 'mejor', 'calidad', 'en', 'la', 'se', 'convierte', 'en', 'el', 'primer', 'municio', 'de', 'y', 'en', 'reformar', 'su', 'reglamento', 'de', 'contrataciones', 'y', 'ejecución', 'de', 'la', 'obra', 'para', 'asumir', 'la', 'obligación', 'de', 'publicar', 'en', 'tiempo', 'real', 'la', 'información', 'del', '100', 'de', 'los', 'proyectos', 'a', 'través', 'de', 'la', 'publicidad', 'y', 'divulgación', 'de', 'la', 'información', 'en', 'y', 'georreferenciada', 'costjalisco']"
359,nuesto centro lúdica es un espacio lleno de que se ven reflejadas en la atención de niñas niños y adolescentes tapatíos que a diario nos visitan la restitución de sus derechos es eje principal en las actividades donde además de divertirnos juntos brindando espacios de esparcimiento y recreación se otorga acompañamiento psicológico y apoyo alimenticio así impulsamos sueños que el día de mañana serán buenas realidades buenasacciones,"['nuesto', 'centro', 'lúdica', 'es', 'un', 'espacio', 'lleno', 'de', 'que', 'se', 'ven', 'reflejadas', 'en', 'la', 'atención', 'de', 'niñas', 'niños', 'y', 'adolescentes', 'tapatíos', 'que', 'a', 'diario', 'nos', 'visitan', 'la', 'restitución', 'de', 'sus', 'derechos', 'es', 'eje', 'principal', 'en', 'las', 'actividades', 'donde', 'además', 'de', 'divertirnos', 'juntos', 'brindando', 'espacios', 'de', 'esparcimiento', 'y', 'recreación', 'se', 'otorga', 'acompañamiento', 'psicológico', 'y', 'apoyo', 'alimenticio', 'así', 'impulsamos', 'sueños', 'que', 'el', 'día', 'de', 'mañana', 'serán', 'buenas', 'realidades', 'buenasacciones']"
362,empezamos con las sorpresas previas a comenzar las fiestas de octubrese destapa el primer artista sorpresa que estará en el foto principal christian nodal este 01 de noviembre corran a a adquirir sus entradas para ruedo y palcos en httpsboletomovilcomeventofiestasdeoctubrechristiannodal20231101recinto venta en línea y taquillas solo para ruedo recuerden que tendremos más de 6 mil lugares gratuitos en zona de gradas incluído en su acceso general larutanews,"['empezamos', 'con', 'las', 'sorpresas', 'previas', 'a', 'comenzar', 'las', 'fiestas', 'de', 'octubrese', 'destapa', 'el', 'primer', 'artista', 'sorpresa', 'que', 'estará', 'en', 'el', 'foto', 'principal', 'christian', 'nodal', 'este', '01', 'de', 'noviembre', 'corran', 'a', 'a', 'adquirir', 'sus', 'entradas', 'para', 'ruedo', 'y', 'palcos', 'en', 'httpsboletomovilcomeventofiestasdeoctubrechristiannodal20231101recinto', 'venta', 'en', 'línea', 'y', 'taquillas', 'solo', 'para', 'ruedo', 'recuerden', 'que', 'tendremos', 'más', 'de', '6', 'mil', 'lugares', 'gratuitos', 'en', 'zona', 'de', 'gradas', 'incluído', 'en', 'su', 'acceso', 'general', 'larutanews']"
374,hoy celebramos de la mejor manera el día mundial del turismo acompañando a nuestra presidenta a la inauguración del programa de recorridos para gente con discapacidad de nos emociona formar parte de un proyecto tan importante como este donde personas con alguna discapacidad podrán tener la oportunidad de divertirse y conocer los espacios urbanos y riqueza arquitectónica de guadalajara los rostros llenos de alegría de los pequeños que nos acompañaron nos demostraron la emoción que les dio conocer los rincones que alberga nuestra bella ciudadeste programa el cual consta de recorridos y capacitaciones en materia de discapacidad nos acerca cada vez más a un mejor desarrollo humano cultural y social son totalmente gratuitos la cita es cada primer y último viernes del mes a las 930 am no pierdan la oportunidad de adentrarse en un recorrido por los rincones más emblemáticos de la perla tapatía accionesquenosunen,"['hoy', 'celebramos', 'de', 'la', 'mejor', 'manera', 'el', 'día', 'mundial', 'del', 'turismo', 'acompañando', 'a', 'nuestra', 'presidenta', 'a', 'la', 'inauguración', 'del', 'programa', 'de', 'recorridos', 'para', 'gente', 'con', 'discapacidad', 'de', 'nos', 'emociona', 'formar', 'parte', 'de', 'un', 'proyecto', 'tan', 'importante', 'como', 'este', 'donde', 'personas', 'con', 'alguna', 'discapacidad', 'podrán', 'tener', 'la', 'oportunidad', 'de', 'divertirse', 'y', 'conocer', 'los', 'espacios', 'urbanos', 'y', 'riqueza', 'arquitectónica', 'de', 'guadalajara', 'los', 'rostros', 'llenos', 'de', 'alegría', 'de', 'los', 'pequeños', 'que', 'nos', 'acompañaron', 'nos', 'demostraron', 'la', 'emoción', 'que', 'les', 'dio', 'conocer', 'los', 'rincones', 'que', 'alberga', 'nuestra', 'bella', 'ciudadeste', 'programa', 'el', 'cual', 'consta', 'de', 'recorridos', 'y', 'capacitaciones', 'en', 'materia', 'de', 'discapacidad', 'nos', 'acerca', 'cada', 'vez', 'más', 'a', 'un', 'mejor', 'desarrollo', 'humano', 'cultural', 'y', 'social', 'son', 'totalmente', 'gratuitos', 'la', 'cita', 'es', 'cada', 'primer', 'y', 'último', 'viernes', 'del', 'mes', 'a', 'las', '930', 'am', 'no', 'pierdan', 'la', 'oportunidad', 'de', 'adentrarse', 'en', 'un', 'recorrido', 'por', 'los', 'rincones', 'más', 'emblemáticos', 'de', 'la', 'perla', 'tapatía', 'accionesquenosunen']"
377,los esperamos en plaza universidad para que vean los productos que los artesanos ofrecenestarán hasta el sábado de 900 a 2000 horaslos esperamos sigdlsigueme,"['los', 'esperamos', 'en', 'plaza', 'universidad', 'para', 'que', 'vean', 'los', 'productos', 'que', 'los', 'artesanos', 'ofrecenestarán', 'hasta', 'el', 'sábado', 'de', '900', 'a', '2000', 'horaslos', 'esperamos', 'sigdlsigueme']"
380,el día de hoy entregamos las obras de remodelación de nuestro querido mercado libertador miguel hidalgo mejor conocido como de la copadespués de un gran trabajo hemos logrado transformar este espacio en un lugar moderno funcional y acogedor para todos nuestros visitantesse trata del quinto mercado que se inaugura a través del programa mi mercadoestas son algunas de las mejoras que realizamos rehabilitación de instalaciones eléctricas hidráulicas y sanitarias pintura fresca en todos los rincones impermeabilización de la cubierta de losa de concreto rehabilitación de baños para mayor comodidad aplanados de muros en mal estado rehabilitación de losa de concreto en los pasillos sustitución de cortinas de acero en los accesos al mercado rehabilitación de la plazoleta del exterior mercado,"['el', 'día', 'de', 'hoy', 'entregamos', 'las', 'obras', 'de', 'remodelación', 'de', 'nuestro', 'querido', 'mercado', 'libertador', 'miguel', 'hidalgo', 'mejor', 'conocido', 'como', 'de', 'la', 'copadespués', 'de', 'un', 'gran', 'trabajo', 'hemos', 'logrado', 'transformar', 'este', 'espacio', 'en', 'un', 'lugar', 'moderno', 'funcional', 'y', 'acogedor', 'para', 'todos', 'nuestros', 'visitantesse', 'trata', 'del', 'quinto', 'mercado', 'que', 'se', 'inaugura', 'a', 'través', 'del', 'programa', 'mi', 'mercadoestas', 'son', 'algunas', 'de', 'las', 'mejoras', 'que', 'realizamos', 'rehabilitación', 'de', 'instalaciones', 'eléctricas', 'hidráulicas', 'y', 'sanitarias', 'pintura', 'fresca', 'en', 'todos', 'los', 'rincones', 'impermeabilización', 'de', 'la', 'cubierta', 'de', 'losa', 'de', 'concreto', 'rehabilitación', 'de', 'baños', 'para', 'mayor', 'comodidad', 'aplanados', 'de', 'muros', 'en', 'mal', 'estado', 'rehabilitación', 'de', 'losa', 'de', 'concreto', 'en', 'los', 'pasillos', 'sustitución', 'de', 'cortinas', 'de', 'acero', 'en', 'los', 'accesos', 'al', 'mercado', 'rehabilitación', 'de', 'la', 'plazoleta', 'del', 'exterior', 'mercado']"
383,un nuevo capítulo para nuestros mercados en esta administración siempre hemos creído en el potencial de nuestros mercados como motores de desarrollo económico y espacios de convivencia por eso nos llena de satisfacción entregar este mercado renovado en el marco del 50 aniversario de la fundación de la colonia miguel hidalgoeste es el quinto mercado municipal que se entrega oficialmente a través del programa mi mercado y no vamos a parar aquí seguimos trabajando en mejorar otros edificios de este tipoademás en este proceso hemos implementado acciones para apoyar a nuestros locatarios impartimos cursos en administración y finanzas para mejorar sus ventas ofrecimos financiamiento entregaremos una bicicleta y realizamos el reparto de mandiles y bolsasestamos comprometidos con el crecimiento de nuestros mercados y con el bienestar de nuestros comerciantes ánimo guadalajara vamos por más mercados,"['un', 'nuevo', 'capítulo', 'para', 'nuestros', 'mercados', 'en', 'esta', 'administración', 'siempre', 'hemos', 'creído', 'en', 'el', 'potencial', 'de', 'nuestros', 'mercados', 'como', 'motores', 'de', 'desarrollo', 'económico', 'y', 'espacios', 'de', 'convivencia', 'por', 'eso', 'nos', 'llena', 'de', 'satisfacción', 'entregar', 'este', 'mercado', 'renovado', 'en', 'el', 'marco', 'del', '50', 'aniversario', 'de', 'la', 'fundación', 'de', 'la', 'colonia', 'miguel', 'hidalgoeste', 'es', 'el', 'quinto', 'mercado', 'municipal', 'que', 'se', 'entrega', 'oficialmente', 'a', 'través', 'del', 'programa', 'mi', 'mercado', 'y', 'no', 'vamos', 'a', 'parar', 'aquí', 'seguimos', 'trabajando', 'en', 'mejorar', 'otros', 'edificios', 'de', 'este', 'tipoademás', 'en', 'este', 'proceso', 'hemos', 'implementado', 'acciones', 'para', 'apoyar', 'a', 'nuestros', 'locatarios', 'impartimos', 'cursos', 'en', 'administración', 'y', 'finanzas', 'para', 'mejorar', 'sus', 'ventas', 'ofrecimos', 'financiamiento', 'entregaremos', 'una', 'bicicleta', 'y', 'realizamos', 'el', 'reparto', 'de', 'mandiles', 'y', 'bolsasestamos', 'comprometidos', 'con', 'el', 'crecimiento', 'de', 'nuestros', 'mercados', 'y', 'con', 'el', 'bienestar', 'de', 'nuestros', 'comerciantes', 'ánimo', 'guadalajara', 'vamos', 'por', 'más', 'mercados']"
386,las se notan ahora las niñas niños y adolescentes de nuestra casa hogar villas miravalle gozan de espacios dignos y de calidad para el pleno desarrollo de su vida diaria y actividades a través de este hermoso proyecto durante esta administración hemos trabajado arduamente y nos hemos comprometido para que nuestras infancias que en algún momento estuvieron en alguna situación de vulnerabilidad estén rodeadas de un entorno seguro y feliz buenasacciones,"['las', 'se', 'notan', 'ahora', 'las', 'niñas', 'niños', 'y', 'adolescentes', 'de', 'nuestra', 'casa', 'hogar', 'villas', 'miravalle', 'gozan', 'de', 'espacios', 'dignos', 'y', 'de', 'calidad', 'para', 'el', 'pleno', 'desarrollo', 'de', 'su', 'vida', 'diaria', 'y', 'actividades', 'a', 'través', 'de', 'este', 'hermoso', 'proyecto', 'durante', 'esta', 'administración', 'hemos', 'trabajado', 'arduamente', 'y', 'nos', 'hemos', 'comprometido', 'para', 'que', 'nuestras', 'infancias', 'que', 'en', 'algún', 'momento', 'estuvieron', 'en', 'alguna', 'situación', 'de', 'vulnerabilidad', 'estén', 'rodeadas', 'de', 'un', 'entorno', 'seguro', 'y', 'feliz', 'buenasacciones']"
389,todo un éxito que reunió a más de 200 emprendedores del estado y tuvo la visita de más de 5 mil asistentes se siente muy chido cómo este tipo de eventos respalda y potencia el talento las ideas y negocios de las juventudes aquí les compartimos algunas imágenes de lo que vivimos los tres días de exposigan pendientes de nuestras redes sociales porque se viene más de guanatos emprende emprendejovendelaperla,"['todo', 'un', 'éxito', 'que', 'reunió', 'a', 'más', 'de', '200', 'emprendedores', 'del', 'estado', 'y', 'tuvo', 'la', 'visita', 'de', 'más', 'de', '5', 'mil', 'asistentes', 'se', 'siente', 'muy', 'chido', 'cómo', 'este', 'tipo', 'de', 'eventos', 'respalda', 'y', 'potencia', 'el', 'talento', 'las', 'ideas', 'y', 'negocios', 'de', 'las', 'juventudes', 'aquí', 'les', 'compartimos', 'algunas', 'imágenes', 'de', 'lo', 'que', 'vivimos', 'los', 'tres', 'días', 'de', 'exposigan', 'pendientes', 'de', 'nuestras', 'redes', 'sociales', 'porque', 'se', 'viene', 'más', 'de', 'guanatos', 'emprende', 'emprendejovendelaperla']"
392,el emplazamiento de este sitio es ese lugar en el cual se crece fundó y nació oficialmente la ciudad de guadalajara quéhacerenelcentro,"['el', 'emplazamiento', 'de', 'este', 'sitio', 'es', 'ese', 'lugar', 'en', 'el', 'cual', 'se', 'crece', 'fundó', 'y', 'nació', 'oficialmente', 'la', 'ciudad', 'de', 'guadalajara', 'quéhacerenelcentro']"
