"css-4rbku5 href","css-9pa8cd src","css-901oao","css-901oao 2","css-901oao 3","css-4rbku5 href 4","css-4rbku5","css-901oao 4","css-4rbku5 2","css-4rbku5 href 5","css-901oao 5","css-4rbku5 3","css-4rbku5 href 6","css-901oao 6","css-4rbku5 href 7","css-9pa8cd src 2","css-901oao 8","css-4rbku5 href 12","css-901oao 9","css-901oao 10","css-4rbku5 href 13","css-901oao 11","r-4qtqp9 src","css-901oao 12","css-901oao 13","css-4rbku5 href 17","css-901oao 14","css-901oao 15","css-901oao 19"
"https://twitter.com/EL__CAPO","https://pbs.twimg.com/profile_images/1677017011488948224/RKomVjSy_normal.jpg","EL CAPO","@EL__CAPO","·","https://twitter.com/EL__CAPO/status/1711534584255426809","9 oct.","""rehabilitación que les hicimos"" jajaja ten vergüenza pinch enano , ni que la hubieras pagado tu , es tu responsabilidad y aún así te estas quedando corto","","","","","","","","","1","https://twitter.com/EL__CAPO/status/1711534584255426809/analytics","26","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","","","",""
"https://twitter.com/ProyectoNacion_","https://pbs.twimg.com/profile_images/1711854838219210752/rASrkAuP_normal.jpg","Proyecto De Nación","@ProyectoNacion_","·","https://twitter.com/ProyectoNacion_/status/1711531993828327530","9 oct.",", encabeza el Top 10 del el","@PabloLemusN","https://twitter.com/PabloLemusN","de","@DrCarlosLomeli","https://twitter.com/DrCarlosLomeli","de","https://twitter.com/ProyectoNacion_/status/1711531993828327530/photo/1","https://pbs.twimg.com/media/F8A3W2FXoAArk0Y?format=jpg&name=small","","https://twitter.com/ProyectoNacion_/status/1711531993828327530/analytics","29","","","","https://abs-0.twimg.com/emoji/v2/svg/1f4ca.svg","","","https://twitter.com/hashtag/Jalisco?src=hashtag_click","","",""
"https://twitter.com/Ralejandrogdl","https://pbs.twimg.com/profile_images/1520859483559407616/EDEORgEQ_normal.jpg","Ralejandro","@Ralejandrogdl","·","https://twitter.com/Ralejandrogdl/status/1711521835249209601","9 oct.","¡Cómo no les dio de tragar Tortas ahogadas!","","","","","","","","","1","https://twitter.com/Ralejandrogdl/status/1711521835249209601/analytics","41","En respuesta a","https://twitter.com/Rouux1","@Rouux1","","","","https://twitter.com/PabloLemusN","@PabloLemusN","","y"
"https://twitter.com/DrReymundoLope1","https://pbs.twimg.com/profile_images/1626828779615141890/z7RAn0na_normal.jpg","Dr.Reymundo","@DrReymundoLope1","·","https://twitter.com/DrReymundoLope1/status/1711520759523229944","9 oct.","Y los 300 millones, cuando?","","","","","","","","","1","https://twitter.com/DrReymundoLope1/status/1711520759523229944/analytics","16","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","1","","","","",""
"https://twitter.com/MiguelZarateH","https://pbs.twimg.com/profile_images/1701401808424292352/87Nu57SQ_normal.jpg","Miguel Zárate","@MiguelZarateH","·","https://twitter.com/MiguelZarateH/status/1711519249502740539","9 oct.","Esta mañana acompañamos al Presidente","@PabloLemusN","https://twitter.com/PabloLemusN","a un recorrido por los alrededores del estadio Jalisco. Primero inauguramos la calles Montes Pirineos y Monte Carmelo, en donde se realizaron obras de repavimentación, rehabilitación de banquetas, cruceros seguros y luminarias.","","","","https://twitter.com/MiguelZarateH/status/1711519249502740539/photo/1","https://pbs.twimg.com/media/F8CJrUZakAA_c9j?format=jpg&name=360x360","1","https://twitter.com/MiguelZarateH/status/1711519249502740539/analytics","121","","","","","2","","","","",""
"https://twitter.com/PollsMX_","https://pbs.twimg.com/profile_images/1329040428029587456/rMUvymoc_normal.jpg","PollsMX","@PollsMX_","·","https://twitter.com/PollsMX_/status/1711516898121355541","9 oct.",".","@PabloLemusN","https://twitter.com/PabloLemusN","y","@DrCarlosLomeli","https://twitter.com/DrCarlosLomeli","se mantienen firmes en los primeros puestos del Power Ranking de","https://t.co/ZicuyItWQm","https://pbs.twimg.com/card_img/1714061703422320640/aBkc4x8h?format=jpg&name=small","1","https://twitter.com/PollsMX_/status/1711516898121355541/analytics","600","","","","","","","","","polls.mx",""
"https://twitter.com/Nachomtz88","https://pbs.twimg.com/profile_images/1303812526703095810/ts4p6jqG_normal.jpg","Nacho M","@Nachomtz88","·","https://twitter.com/Nachomtz88/status/1711512850949374281","9 oct.","deberias de investigar el edifico lobby 33 te vas a sorprender, o también te regalaron depa como","","","","@Hiramtorres","https://twitter.com/Hiramtorres","","","","3","https://twitter.com/Nachomtz88/status/1711512850949374281/analytics","92","En respuesta a","https://twitter.com/Rouux1","@Rouux1","","","@DrCarlosLomeli","https://twitter.com/PabloLemusN","@PabloLemusN","","y"
"https://twitter.com/Rouux1","https://pbs.twimg.com/profile_images/1509176224186351622/mnWJ1rev_normal.jpg","Rosalinda Ortiz","@Rouux1","·","https://twitter.com/Rouux1/status/1711512541409468776","9 oct.","En que se gasta ⁦","@PabloLemusN","https://twitter.com/PabloLemusN","⁩ el dinero de los tapatíos? Una parte en beneficiar a sus cuates con la contratación de banquetes para agasajar a sus cuates…","","","","https://twitter.com/Rouux1/status/1711512541409468776/photo/1","https://pbs.twimg.com/media/F8CDlanW8AAZ1Op?format=jpg&name=small","9","https://twitter.com/Rouux1/status/1711512541409468776/analytics","1.432","","","","","40","51","","","",""
"https://twitter.com/SOULMUSEUM","https://pbs.twimg.com/profile_images/1604396168573620224/cilDbod5_normal.jpg","Luis Arturo Garcia Pulido","@SOULMUSEUM","·","https://twitter.com/SOULMUSEUM/status/1711511211278286962","9 oct.","Iniciamos con el curso intermunicipal de formación inicial para los nuevos integrantes de","@PabloLemusN","https://twitter.com/PabloLemusN","y","@PCYBOMGDL","https://twitter.com/PCYBOMGDL","a quienes les deseamos todo el éxito durante su proceso de capacitación y entrenamiento.","https://twitter.com/SOULMUSEUM/status/1711511211278286962/photo/1","https://pbs.twimg.com/media/F8CCXUDWIAAqJpQ?format=jpg&name=360x360","1","https://twitter.com/SOULMUSEUM/status/1711511211278286962/analytics","351","","","","","3","11","","","",""
"https://twitter.com/ger_trends","https://pbs.twimg.com/profile_images/1630545601573036032/infjutaM_normal.jpg","Insights into Germany | deutschland.de","@ger_trends","and girls in particular are victims of gender-based violence in crises.","https://twitter.com/ger_trends/status/1691751653760778295/analytics","","4","#Women","","4","#Germany","https://twitter.com/hashtag/Women?src=hashtag_click","57","https://twitter.com/hashtag/Germany?src=hashtag_click","https://pbs.twimg.com/card_img/1712045704775139328/uYMvg35L?format=jpg&name=small","Promocionado","","","That is why","","deutschland.de","https://abs-0.twimg.com/emoji/v2/svg/2640.svg","has set itself the goal of implementing","in a gender-sensitive way.

What is being done to better protect women?","","","",""
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1711502102948728868","9 oct.","Guarnición lineal tipo I.","","","Balizamiento vial.","","","Colocación de luminarias","https://twitter.com/PabloLemusN/status/1711502102948728868/photo/1","https://pbs.twimg.com/media/F8B6FSdW4AAZR2K?format=jpg&name=small","2","https://twitter.com/PabloLemusN/status/1711502102948728868/analytics","631","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","https://abs-0.twimg.com/emoji/v2/svg/1f4cc.svg","9","","","!","para construir una ciudad más segura y digna para todas y todos. ¡Ánimo,",""
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1711502058958803400","9 oct.","Quedaron con una infraestructura de calidad con:","","","Bacheo superficial y renivelaciones.","","","Carpeta asfáltica.","https://twitter.com/PabloLemusN/status/1711502058958803400/photo/1","https://pbs.twimg.com/media/F8B6CODXwAARJdM?format=jpg&name=small","1","https://twitter.com/PabloLemusN/status/1711502058958803400/analytics","708","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","https://abs-0.twimg.com/emoji/v2/svg/1f4cc.svg","2","8","",".","Construcción de banquetas en accesibilidad universal",""
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1711502008467808573","9 oct.","Así de bonitas quedaron las calles Montes Pirineos y Monte Carmelo en la colonia Monumental con la rehabilitación que les hicimos.","","","","","","","https://twitter.com/PabloLemusN/status/1711502008467808573/photo/1","https://pbs.twimg.com/media/F8B5_lLXoAAn1Od?format=jpg&name=small","13","https://twitter.com/PabloLemusN/status/1711502008467808573/analytics","2.809","","","","","9","38","","","",""
"https://twitter.com/ValuacionGDL","https://pbs.twimg.com/profile_images/1595118371267383296/TJnBCpTA_normal.jpg","Juan Carlos Navarro","@ValuacionGDL","·","https://twitter.com/ValuacionGDL/status/1711498756385128555","9 oct.","A veces a así es la ESTUPIDECES de nuestros Gobernantes que piensan que tiene BUENAS IDEAS sin analizar en las CONSECUENCIAS.
Solo por que SE VE BONITO !!!","@PabloLemusN","https://twitter.com/PabloLemusN","","@EnriqueAlfaroR","https://twitter.com/EnriqueAlfaroR","","","","1","https://twitter.com/ValuacionGDL/status/1711498756385128555/analytics","108","En respuesta a","https://twitter.com/losreconstructo","@losreconstructo","","3","","https://twitter.com/Trafico_ZMG","@Trafico_ZMG","","y"
"https://twitter.com/HopeBloomMusic","https://pbs.twimg.com/profile_images/1701690952405155840/HOhieAs7_normal.jpg","Hope Bloom (Music)","@HopeBloomMusic","Glorifying God","https://twitter.com/HopeBloomMusic/status/1700595931140219011/analytics","","1","","","9","","","144","","https://pbs.twimg.com/media/F3I5FUXaoAAhKta?format=png&name=120x120","Promocionado","","","Rocks Hard","","spotify.com","https://abs-0.twimg.com/emoji/v2/svg/1f525.svg","Stream Hope Bloom","","","","",""
"https://twitter.com/germany1956","https://pbs.twimg.com/profile_images/1666277062460489732/n7uvKfSi_normal.jpg","Halcon_cito en esta red","@germany1956","·","https://twitter.com/germany1956/status/1711489786660176013","9 oct.","","","","","","","","https://twitter.com/germany1956/status/1711489786660176013/photo/1","https://pbs.twimg.com/media/F8Bu44PbUAA-NIE?format=jpg&name=360x360","","https://twitter.com/germany1956/status/1711489786660176013/analytics","18","Respondiendo a","https://twitter.com/afondoJAL","@afondoJAL","https://abs-0.twimg.com/emoji/v2/svg/1f4aa-1f3fb.svg","","","https://twitter.com/hamlet_almaguer","@hamlet_almaguer","y 4 más",""
"https://twitter.com/RGDL91","https://pbs.twimg.com/profile_images/850216483741356032/hqhhDJKp_normal.jpg","Roberto","@RGDL91","·","https://twitter.com/RGDL91/status/1711481075053031488","9 oct.","","@PabloLemusN","https://twitter.com/PabloLemusN","","@EnriqueAlfaroR","https://twitter.com/EnriqueAlfaroR","","","","","https://twitter.com/RGDL91/status/1711481075053031488/analytics","8","En respuesta a","https://twitter.com/siapagdl","@siapagdl","","","","","","",""
"https://twitter.com/cincornizo","https://pbs.twimg.com/profile_images/1611162520101818369/gn7-yDku_normal.jpg","@josdelgadillo","@cincornizo","·","https://twitter.com/cincornizo/status/1711480120404529628","9 oct.","De todas? No creo.","","","","","","","","","","https://twitter.com/cincornizo/status/1711480120404529628/analytics","8","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","","","",""
"https://twitter.com/barone_721","https://pbs.twimg.com/profile_images/776789947743211520/skTEaoHR_normal.jpg","Edgar Barón","@barone_721","·","https://twitter.com/barone_721/status/1711478968660975836","9 oct.","Y las denuncias.....puro bla bla....Queremos denuncias","","","","","","","","","","https://twitter.com/barone_721/status/1711478968660975836/analytics","24","En respuesta a","https://twitter.com/Rouux1","@Rouux1","","","@DrCarlosLomeli","https://twitter.com/PabloLemusN","@PabloLemusN","","y"
"https://twitter.com/Diana86my","https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png","Diana My","@Diana86my","·","https://twitter.com/Diana86my/status/1711478136393941384","9 oct.","sres gobernantes no dejen cosas inconclusas p q lo realice la siguiente administración, todavía les compete a usted hasta su último día de mandato, ""no esperen a tapar el pozo ahogado el niño""","@PabloLemusN","https://twitter.com/PabloLemusN","leer descripción de la imagen","@EnriqueAlfaroR","https://twitter.com/EnriqueAlfaroR","ALT","https://twitter.com/Diana86my/status/1711478136393941384/photo/1","https://pbs.twimg.com/media/F8BiVqHaQAA4QUf?format=png&name=small","","https://twitter.com/Diana86my/status/1711478136393941384/analytics","4","","","","","","","","","",""
"https://twitter.com/cuestione","https://pbs.twimg.com/profile_images/1048298194684137472/a0avzf45_normal.jpg","Cuestione","@cuestione","·","https://twitter.com/cuestione/status/1711475539863617837","9 oct.","El presidente municipal","@PabloLemusN","https://twitter.com/PabloLemusN","informó que gracias a la estrategia operativa y la tecnología del C5 Guadalajara se logró reducir 64.2% el robo de vehículos en la Perla Tapatía desde 2018.","","","","https://twitter.com/cuestione/status/1711475539863617837/photo/1","https://pbs.twimg.com/media/F8Bh7s7XwAEkG1I?format=jpg&name=small","1","https://twitter.com/cuestione/status/1711475539863617837/analytics","319","","","","","3","","","","",""
"https://twitter.com/CarlosR36858956","https://pbs.twimg.com/profile_images/1561070697623035906/Fte95ajz_normal.png","Carlos Robles","@CarlosR36858956","·","https://twitter.com/CarlosR36858956/status/1711472964992954648","9 oct.","Que chulada lemus","","","","","","","","","","https://twitter.com/CarlosR36858956/status/1711472964992954648/analytics","15","Respondiendo a","https://twitter.com/rolonnnon","@rolonnnon","","","","https://twitter.com/GuadalajaraGob","@GuadalajaraGob","y 2 más",""
"https://twitter.com/Silvia42241013","https://pbs.twimg.com/profile_images/1319290229597954054/jsPkYAvZ_normal.jpg","Silvia","@Silvia42241013","·","https://twitter.com/Silvia42241013/status/1711472161339179213","9 oct.","Les gusta hacer caravana con sombrero ajeno, tanto que criticaron y salieron peo.","","","","","","","","","","https://twitter.com/Silvia42241013/status/1711472161339179213/analytics","56","En respuesta a","https://twitter.com/Rouux1","@Rouux1","","","@DrCarlosLomeli","https://twitter.com/PabloLemusN","@PabloLemusN","","y"
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1711466193159413929","9 oct.","Hola, me puedes indicar entre que calles está, por favor.","","","","","","","","","","https://twitter.com/PabloLemusN/status/1711466193159413929/analytics","43","En respuesta a","https://twitter.com/rolonnnon","@rolonnnon","","","@Trafico_ZMG","https://twitter.com/GuadalajaraGob","@GuadalajaraGob","","y"
"https://twitter.com/Laura_R_O_","https://pbs.twimg.com/profile_images/1554502021650194439/GhVQoP7F_normal.jpg","Laura Rodríguez","@Laura_R_O_","·","https://twitter.com/Laura_R_O_/status/1711464853301608541","9 oct.","No muestran pruebas, solo habla y habla, en cambio todos los jaliscienses sabemos lo rata que es ese señor.","","","","","","","","","","https://twitter.com/Laura_R_O_/status/1711464853301608541/analytics","23","En respuesta a","https://twitter.com/Rouux1","@Rouux1","","","@DrCarlosLomeli","https://twitter.com/PabloLemusN","@PabloLemusN","","y"
"https://twitter.com/davidalfaro","https://pbs.twimg.com/profile_images/778004619041476610/5qSLvLAo_normal.jpg","David Alfaro","@davidalfaro","·","https://twitter.com/davidalfaro/status/1711458418798846206","9 oct.","Oye","","","donde puedo reportar el estado actual de El Palomar para que lo arreglen y mantengan?","@GuadalajaraGob","https://twitter.com/GuadalajaraGob","","https://twitter.com/davidalfaro/status/1711458418798846206/photo/1","https://pbs.twimg.com/media/F8BSWvhaAAAg2AU?format=jpg&name=360x360","","https://twitter.com/davidalfaro/status/1711458418798846206/analytics","16","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","","","",""
"https://twitter.com/JunPrez337222","https://pbs.twimg.com/profile_images/1710059068071497728/qqcyRK56_normal.jpg","Juan Pedro Preciado","@JunPrez337222","·","https://twitter.com/JunPrez337222/status/1711457499906531616","9 oct.","Tú eres el responsable de lo que provocas haces y permitiste.
Asume tús concecuencias.
308 millones de pesos ACCENDO","@PabloLemusN","https://twitter.com/PabloLemusN","Son 18 millones de DÓLARES","","","Robados LEMUSFRANGIE
Integridad y Congruencia NO la tienes! 
No eres fiable con tu palabra, no mereces nuestro respeto","","","1","https://twitter.com/JunPrez337222/status/1711457499906531616/analytics","10","","","","https://abs-0.twimg.com/emoji/v2/svg/203c.svg","1","","","","",""
"https://twitter.com/Rulasdelacruz","https://pbs.twimg.com/profile_images/1617682446878646274/sFmBSzYG_normal.jpg","Raúl de la Cruz","@Rulasdelacruz","·","https://twitter.com/Rulasdelacruz/status/1711452904014454856","9 oct.","Pura farsa . Vente a la colonias pobres a la Echeverría, Gómez Farías, 1 de mayo, etcétera. Sin luminarias y calles llenas de baches","","","","","","","","","1","https://twitter.com/Rulasdelacruz/status/1711452904014454856/analytics","30","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","","","",""
"https://twitter.com/Eduardo_LaRoble","https://pbs.twimg.com/profile_images/1501086569142394881/zevSL15X_normal.jpg","Oscar Eduardo Rodriguez Robles","@Eduardo_LaRoble","·","https://twitter.com/Eduardo_LaRoble/status/1711452206304768300","9 oct.","No eres más que una rata.....","","","","","","","https://twitter.com/Eduardo_LaRoble/status/1711452206304768300/photo/1","https://pbs.twimg.com/media/F8BMtkubYAEepi4?format=jpg&name=small","","https://twitter.com/Eduardo_LaRoble/status/1711452206304768300/analytics","5","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","","","",""
"https://twitter.com/franciscoreyes","https://pbs.twimg.com/profile_images/1708920980381282305/V7G2nVUH_normal.jpg","Francisco","@franciscoreyes","·","https://twitter.com/franciscoreyes/status/1711450896364670996","9 oct.","Dónde están los 300 millones de pesos, ladrón?","","","","","","","","","1","https://twitter.com/franciscoreyes/status/1711450896364670996/analytics","7","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","","","","","","",""
"https://twitter.com/Rouux1","https://pbs.twimg.com/profile_images/1509176224186351622/mnWJ1rev_normal.jpg","Rosalinda Ortiz","@Rouux1","·","https://twitter.com/Rouux1/status/1711448619822592441","9 oct.","La chulada de ciudad de","@PabloLemusN","https://twitter.com/PabloLemusN","","","","","","https://pbs.twimg.com/ext_tw_video_thumb/1711442157108678656/pu/img/PzxygSoKKczoNDx3.jpg","1","https://twitter.com/Rouux1/status/1711448619822592441/analytics","97","","","","","1","","","","",""
"https://twitter.com/edboy","https://pbs.twimg.com/profile_images/1578554769316134917/_QC4ejPC_normal.jpg","@edboysito","@edboy","·","https://twitter.com/edboy/status/1711446744364421375","9 oct.","Es que lemus bebé","@PabloLemusN","https://twitter.com/PabloLemusN","anda en el inaguramiento de unas calles pavimentadas, para tomarse la foto y ser popular","","","","","","","https://twitter.com/edboy/status/1711446744364421375/analytics","50","","","","https://abs-0.twimg.com/emoji/v2/svg/1f481-1f3fb-200d-2642-fe0f.svg","","","","","",""
"https://twitter.com/afondoJAL","https://pbs.twimg.com/profile_images/983211367531294721/3lFXZ-oV_normal.jpg","Expedientes A Fondo","@afondoJAL","·","https://twitter.com/afondoJAL/status/1711445863715795334","9 oct.","Sí: van diputados federales como","@PabloLemusN","https://twitter.com/PabloLemusN","por","@hamlet_almaguer","https://twitter.com/hamlet_almaguer","y","","https://pbs.twimg.com/ext_tw_video_thumb/1711445834351497216/pu/img/uDR8xagbzCCzoLob.jpg","3","https://twitter.com/afondoJAL/status/1711445863715795334/analytics","3.215","","","","","14","27","","","","http://"
"https://twitter.com/eronik","https://pbs.twimg.com/profile_images/1642203124155727876/3QsMxHn0_normal.jpg","juanito","@eronik","·","https://twitter.com/eronik/status/1711445014310453353","9 oct.","Si le van a invertir y cerrar las calles para reparar. 
Porque de una vez no les ponen concreto ??","","","","","","","","","","https://twitter.com/eronik/status/1711445014310453353/analytics","12","En respuesta a","https://twitter.com/PabloLemusN","@PabloLemusN","https://abs-0.twimg.com/emoji/v2/svg/2764.svg","","","","","",""
"https://twitter.com/PabloLemusN","https://pbs.twimg.com/profile_images/1639268929070682114/8P5S_G2g_normal.jpg","Pablo Lemus Navarro","@PabloLemusN","·","https://twitter.com/PabloLemusN/status/1711441930687582439","9 oct.","Iniciamos la semana con la inauguración de las calles Montes Pirineos y Monte Carmelo en la colonia Monumental. Les entregamos estas calles a las y los vecinos completamente renovadas, en este video les compartimos más detalles sobre lo que hicimos:","","","","","","","","https://pbs.twimg.com/ext_tw_video_thumb/1711441790253801472/pu/img/Luw6g0eYaq5SFRgj.jpg","14","https://twitter.com/PabloLemusN/status/1711441930687582439/analytics","5.097","","","","","13","55","","","",""
"https://twitter.com/MaryLo16707759","https://pbs.twimg.com/profile_images/1637455848921243648/FsobG4T6_normal.jpg","Mary Lo","@MaryLo16707759","·","https://twitter.com/MaryLo16707759/status/1711441306075930879","9 oct.","ya he reportado esto en 3 ocasiones a siapa y GuaZap y no se quién tenga que arreglarlo, empezó una parte y ya esla mitad de la calle, no se si necesiten que se caiga un coche allí, Joaquin Amaro y Manuel de Jesús Arechiga.","@PabloLemusN","https://twitter.com/PabloLemusN","","@GuadalajaraGob","https://twitter.com/GuadalajaraGob","","https://twitter.com/MaryLo16707759/status/1711441306075930879/photo/1","https://pbs.twimg.com/media/F8BCy66bYAE946s?format=jpg&name=900x900","1","https://twitter.com/MaryLo16707759/status/1711441306075930879/analytics","7","","","","","","","","","",""
"https://twitter.com/ingeberna","https://pbs.twimg.com/profile_images/2479554490/qldo8oyj36s4fng68iqd_normal.jpeg","Bernardo Martinez","@ingeberna","·","https://twitter.com/ingeberna/status/1711437595039670597","9 oct.","WTF!!!","","","","","","","","","1","https://twitter.com/ingeberna/status/1711437595039670597/analytics","74","Respondiendo a","https://twitter.com/jcrtoral","@jcrtoral","","","","https://twitter.com/CaabsaEagle","@CaabsaEagle","y 3 más",""
"https://twitter.com/Guason56380672","https://pbs.twimg.com/profile_images/1702463383360983040/6zJt2s54_normal.jpg","Zapopan noticias","@Guason56380672","·","https://twitter.com/Guason56380672/status/1711437486004617641","9 oct.","Operativos de mentiras que nunca se ven en la calles","@PabloLemusN","https://twitter.com/PabloLemusN","y","@JuanJoseFrangie","https://twitter.com/JuanJoseFrangie","no hay resultados pero que tal sus redes sociales","https://twitter.com/Guason56380672/status/1711437486004617641/photo/1","https://pbs.twimg.com/media/F8A_UvHWIAAtVJa?format=jpg&name=small","","https://twitter.com/Guason56380672/status/1711437486004617641/analytics","37","En respuesta a","https://twitter.com/ea_puerto","@ea_puerto","","","","","","",""
"https://twitter.com/guzman_adolfo","https://pbs.twimg.com/profile_images/1504997456550920192/zbIlxuz7_normal.jpg","Adolfo Guzman","@guzman_adolfo","·","https://twitter.com/guzman_adolfo/status/1711436460992115076","9 oct.","gastando dinero ajeno, para eso son buenos los perros malditos hdsptm","","","","","","","","","1","https://twitter.com/guzman_adolfo/status/1711436460992115076/analytics","17","Respondiendo a","https://twitter.com/Lori_mex","@Lori_mex","","","","https://twitter.com/Rouux1","@Rouux1","y 2 más",""
"https://twitter.com/EL__CAPO","https://pbs.twimg.com/profile_images/1677017011488948224/RKomVjSy_normal.jpg","EL CAPO","@EL__CAPO","·","https://twitter.com/EL__CAPO/status/1711435837798310383","9 oct.","Son unos puercos mañosos , por eso no verifiquen pura chanchulla de","@PabloLemusN","https://twitter.com/PabloLemusN","y","@EnriqueAlfaroR","https://twitter.com/EnriqueAlfaroR","para robarse la lana , mandenlos a chsm a los dos y no caigan en sus amenazas","","","","https://twitter.com/EL__CAPO/status/1711435837798310383/analytics","31","En respuesta a","https://twitter.com/AlertaGDL","@AlertaGDL","","","","","","",""
"https://twitter.com/Lori_mex","https://pbs.twimg.com/profile_images/1541781087684272128/WWSWAqij_normal.jpg","Lori","@Lori_mex","·","https://twitter.com/Lori_mex/status/1711434693680271776","9 oct.","","","","","@guzman_adolfo","https://twitter.com/guzman_adolfo","","","","1","https://twitter.com/Lori_mex/status/1711434693680271776/analytics","72","En respuesta a","https://twitter.com/Rouux1","@Rouux1","","","@DrCarlosLomeli","https://twitter.com/PabloLemusN","@PabloLemusN","","y"
"https://twitter.com/CIVITATISPOLIS","https://pbs.twimg.com/profile_images/1244798944800104449/6x7lCBl1_normal.jpg","Dr. Xiuhtcoatl.","@CIVITATISPOLIS","·","https://twitter.com/CIVITATISPOLIS/status/1711434580304019655","9 oct.","... 
P. D. Qué","@PabloLemusN","https://twitter.com/PabloLemusN","devuelva los $300 Millones que se piño con lo del banquito ése...","","","","","","1","https://twitter.com/CIVITATISPOLIS/status/1711434580304019655/analytics","59","En respuesta a","https://twitter.com/Ramiro_Escoto","@Ramiro_Escoto","","","","https://twitter.com/GuadalajaraGob","@GuadalajaraGob","","y"
"https://twitter.com/PorExperienciaa","https://pbs.twimg.com/profile_images/1540118617282453506/824TwpRy_normal.jpg","Experiencia Laboral","@PorExperienciaa","Titulación Por Experiencia Laboral en 4 Meses","https://twitter.com/PorExperienciaa/status/1620320874619604993/analytics","","312","","","719","","","4.358","","https://pbs.twimg.com/media/FnyJPESWIAENOe1?format=jpg&name=120x120","Promocionado","","","Con base a tu experiencia laboral.","","","https://abs-0.twimg.com/emoji/v2/svg/2757.svg","En línea o presencial.","Sin descuidar tu trabajo.","","Válido para todo México.","",""
"https://twitter.com/CIVITATISPOLIS","https://pbs.twimg.com/profile_images/1244798944800104449/6x7lCBl1_normal.jpg","Dr. Xiuhtcoatl.","@CIVITATISPOLIS","·","https://twitter.com/CIVITATISPOLIS/status/1711434335121772789","9 oct.","Ah, pero el pelmazo de","@PabloLemusN","https://twitter.com/PabloLemusN",", sólo le importa su candidatura...
Qué demuestre que puede. Si no puede con una ""yegua"" como Guadalajara, menos con un ""potro"" como Jalisco.
La incoherencia TOTAL.

Qué se ponga a trabajar el huevón, y luego ya veremos.","","","GIF","","","1","https://twitter.com/CIVITATISPOLIS/status/1711434335121772789/analytics","370","En respuesta a","https://twitter.com/Ramiro_Escoto","@Ramiro_Escoto","","ALT","","https://twitter.com/GuadalajaraGob","@GuadalajaraGob","","y"
"https://twitter.com/faravalencia","https://pbs.twimg.com/profile_images/1555023856313696258/GqVIgOGQ_normal.jpg","el Fara BiCampeón","@faravalencia","·","https://twitter.com/faravalencia/status/1711431924420338029","9 oct.","¿Qué más les queda para alcanzar el hueso?","","","","","","","","","","https://twitter.com/faravalencia/status/1711431924420338029/analytics","30","En respuesta a","https://twitter.com/Rouux1","@Rouux1","","","@DrCarlosLomeli","https://twitter.com/PabloLemusN","@PabloLemusN","","y"
"https://twitter.com/AxelMurguia1","https://pbs.twimg.com/profile_images/1062420098374352899/uZrhxZFc_normal.jpg","eLaXeL","@AxelMurguia1","·","https://twitter.com/AxelMurguia1/status/1711430798870532455","9 oct.","Como ahí que","@PabloLemusN","https://twitter.com/PabloLemusN","y también tu","@EnriqueAlfaroR","https://twitter.com/EnriqueAlfaroR","que están de acuerdo con la secretaria de vialidad... y que todo Jalisco se entere","","","2","https://twitter.com/AxelMurguia1/status/1711430798870532455/analytics","543","En respuesta a","https://twitter.com/AlertaGDL","@AlertaGDL","","1","","","","",""
"https://twitter.com/spinlg","https://pbs.twimg.com/profile_images/499898807899803648/o9bLlR7-_normal.jpeg","spin","@spinlg","·","https://twitter.com/spinlg/status/1711429391236862272","9 oct.","Con que cara","","","","","","","","","","https://twitter.com/spinlg/status/1711429391236862272/analytics","26","En respuesta a","https://twitter.com/Rouux1","@Rouux1","https://abs-0.twimg.com/emoji/v2/svg/1f923.svg","","@DrCarlosLomeli","https://twitter.com/PabloLemusN","@PabloLemusN","","y"
